Price,Adj Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2022-08-05,,10.029999732971191,,59.86000061035156,19.90241813659668,19.27470588684082,16.579999923706055,49.900001525878906,10.029999732971191,,62.119998931884766,19.938835198060296,19.30364055334307,16.93899917602539,49.900001525878906,10.029999732971191,,58.61000061035156,19.89240348810778,19.27057146201418,15.460000038146973,49.849998474121094,10.029999732971191,,61.75,19.938835198060296,19.30364055334307,15.880000114440918,49.849998474121094,1000.0,,417500,3600.0,2400.0,1448100.0,460.0
2022-08-08,,10.039999961853027,,52.720001220703125,19.96978759765625,19.311904907226562,16.790000915527344,49.95000076293945,10.039999961853027,,60.15999984741211,19.984355461810726,19.311904907226562,19.09000015258789,49.95000076293945,10.039999961853027,,52.61000061035156,19.947936669696333,19.295370364061274,16.559999465942383,49.849998474121094,10.039999961853027,,59.54999923706055,19.983443776427354,19.295370364061274,17.670000076293945,49.900001525878906,900.0,,705600,2600.0,1700.0,2504500.0,23560.0
2022-08-09,,10.039999961853027,,50.099998474121094,19.938831329345703,19.299501419067383,15.890000343322754,49.95000076293945,10.039999961853027,,53.93000030517578,19.95704072481629,19.299501419067383,17.540000915527344,49.95000076293945,10.039999961853027,,50.0099983215332,19.912428921493824,19.287101301255447,15.520000457763672,49.900001525878906,10.039999961853027,,52.22999954223633,19.95704072481629,19.2953685720703,16.059999465942383,49.900001525878906,27300.0,,592000,29700.0,15400.0,2334000.0,5800.0
2022-08-10,,10.039999961853027,,52.209999084472656,19.920629501342773,19.299501419067383,17.43000030517578,49.95000076293945,10.039999961853027,,52.65999984741211,20.03898888032054,19.328436078509018,17.510000228881836,49.95000076293945,10.039999961853027,,50.02000045776367,19.920629501342773,19.2953685720703,16.545000076293945,49.849998474121094,10.039999961853027,,50.540000915527344,20.03898888032054,19.328436078509018,16.670000076293945,49.92499923706055,22500.0,,440100,10200.0,5800.0,1151700.0,99080.0
2022-08-11,,10.039999961853027,,51.77000045776367,19.820484161376953,19.266437530517578,16.760000228881836,49.95000076293945,10.050000190734863,,54.40999984741211,19.97526063123299,19.303639467759915,18.459999084472656,49.95000076293945,10.039999961853027,,51.540000915527344,19.820484161376953,19.254037410377123,16.540000915527344,49.900001525878906,10.050000190734863,,52.47999954223633,19.97526063123299,19.303639467759915,17.940000534057617,49.900001525878906,544300.0,,268200,25000.0,28300.0,1345000.0,8220.0
2022-08-12,,10.050000190734863,,52.40999984741211,19.86600112915039,19.266437530517578,18.1200008392334,50.0,10.050000190734863,,52.95500183105469,19.875105829472886,19.28627866883489,18.4950008392334,50.095001220703125,10.039999961853027,,51.40999984741211,19.8477917285054,19.254037410377123,16.559999465942383,49.900001525878906,10.050000190734863,,51.849998474121094,19.861449647261157,19.28627866883489,17.110000610351562,49.95000076293945,29300.0,,184100,13600.0,10100.0,1268600.0,13280.0
2022-08-15,,10.050000190734863,,53.2599983215332,19.920629501342773,19.287105560302734,17.860000610351562,49.5,10.050000190734863,,53.349998474121094,19.947943604924763,19.30364010558365,18.899999618530273,49.5,10.050000190734863,,51.619998931884766,19.911526536692968,19.287105560302734,17.579999923706055,47.67499923706055,10.050000190734863,,51.779998779296875,19.947943604924763,19.30364010558365,17.950000762939453,48.5,0.0,,269500,2600.0,3200.0,1563500.0,11020.0
2022-08-16,,10.0600004196167,,50.2599983215332,19.88421058654785,19.28297233581543,17.31999969482422,49.5,10.0600004196167,,53.10499954223633,19.911524687593296,19.28297233581543,17.979999542236328,50.849998474121094,10.055000305175781,,50.09000015258789,19.866001185850887,19.270570638686422,16.559999465942383,48.400001525878906,10.055000305175781,,52.810001373291016,19.902419987244812,19.270570638686422,16.760000228881836,49.150001525878906,32500.0,,432600,28300.0,15700.0,1877300.0,17080.0
2022-08-17,,10.050000190734863,,48.060001373291016,19.811368942260742,19.192033767700195,17.209999084472656,48.5,10.0600004196167,,50.209999084472656,19.86599539187564,19.196166615497404,17.985000610351562,50.75,10.050000190734863,,48.0,19.765845453795393,19.192033767700195,16.510000228881836,47.29999923706055,10.0600004196167,,50.0,19.86599539187564,19.196166615497404,17.260000228881836,49.75,270700.0,,409300,21500.0,10400.0,1701600.0,22380.0
2022-08-18,,10.050000190734863,,49.52000045776367,19.8295841217041,19.17136573791504,17.549999237060547,50.25,10.050000190734863,,49.709999084472656,19.8842105872529,19.18789870537538,17.700000762939453,50.75,10.050000190734863,,47.858001708984375,19.8295841217041,19.17136573791504,16.65999984741211,48.849998474121094,10.050000190734863,,48.060001373291016,19.8295841217041,19.18789870537538,16.8700008392334,49.29999923706055,0.0,,408500,10700.0,6700.0,1437600.0,25400.0
2022-08-19,,10.0600004196167,,49.0,19.73853302001953,19.121761322021484,16.399999618530273,49.650001525878906,10.0600004196167,,49.58000183105469,19.76584537644834,19.121761322021484,17.0,50.400001525878906,10.0600004196167,,48.61000061035156,19.720323624704648,19.121761322021484,15.8100004196167,48.599998474121094,10.0600004196167,,48.849998474121094,19.756742415334415,19.121761322021484,16.790000915527344,50.0,100.0,,403600,46700.0,1100.0,1282400.0,101580.0
2022-08-22,,10.069999694824219,,47.70000076293945,19.702125549316406,19.047361373901367,16.459999084472656,49.20000076293945,10.069999694824219,,48.72999954223633,19.720334955093566,19.063894342719642,16.739999771118164,50.599998474121094,10.069999694824219,,47.2599983215332,19.683917880083758,19.022559555442363,15.829999923706055,48.95000076293945,10.069999694824219,,48.029998779296875,19.715783471921533,19.059761494720338,16.3700008392334,50.54999923706055,37600.0,,322900,44100.0,13000.0,1412000.0,26420.0
2022-08-23,,10.069999694824219,,46.959999084472656,19.69756507873535,19.072160720825195,17.5,50.0,10.069999694824219,,47.88999938964844,19.747640053502582,19.096962538120696,17.700000762939453,50.20000076293945,10.069999694824219,,46.66899871826172,19.69756507873535,19.072160720825195,16.604999542236328,47.70000076293945,10.069999694824219,,47.58000183105469,19.747640053502582,19.088695265688862,16.649999618530273,48.0,3400.0,,289300,43900.0,32000.0,1882100.0,12060.0
2022-08-24,,10.069999694824219,,46.959999084472656,19.638389587402344,19.006025314331055,19.709999084472656,50.0,10.069999694824219,,47.560001373291016,19.683913090768876,19.014292587283187,20.114999771118164,50.099998474121094,10.069999694824219,,46.5,19.62018018605573,19.006025314331055,17.579999923706055,49.0,10.069999694824219,,46.79999923706055,19.683913090768876,19.006025314331055,17.600000381469727,49.25,0.0,,280400,45200.0,4900.0,1570800.0,9280.0
2022-08-25,,10.0600004196167,,48.11000061035156,19.702125549316406,19.080425262451172,20.649999618530273,49.849998474121094,10.069999694824219,,48.310001373291016,19.711230252204988,19.080425262451172,20.739999771118164,50.29999923706055,10.050000190734863,,47.520999908447266,19.66297688978557,19.055623448705326,19.700000762939453,49.45000076293945,10.050000190734863,,47.77000045776367,19.665708474306594,19.055623448705326,20.229999542236328,49.61000061035156,19800.0,,326100,42500.0,400.0,1403100.0,44340.0
2022-08-26,,10.0600004196167,,46.400001525878906,19.711223602294922,19.006025314331055,19.489999771118164,49.95000076293945,10.0600004196167,,48.345001220703125,19.756747101379716,19.024212368733092,21.09000015258789,50.150001525878906,10.0600004196167,,46.290000915527344,19.656597139937094,18.997758041378923,19.1299991607666,49.744998931884766,10.0600004196167,,47.779998779296875,19.710313653276405,19.02255986023532,20.670000076293945,49.900001525878906,0.0,,319900,21800.0,15500.0,1267500.0,20380.0
2022-08-29,,10.0600004196167,,44.790000915527344,19.657514572143555,18.948152542114258,19.18000030517578,50.75,10.0600004196167,,46.14500045776367,19.665709326061563,18.956419813566193,20.059999465942383,52.724998474121094,10.0600004196167,,44.599998474121094,19.638395216212796,18.948152542114258,18.65999984741211,49.75,10.0600004196167,,45.790000915527344,19.638395216212796,18.952285389429825,18.65999984741211,50.099998474121094,0.0,,305300,2200.0,800.0,951200.0,88740.0
2022-08-30,,10.069999694824219,,44.150001525878906,19.65659523010254,18.92335319519043,18.809999465942383,43.900001525878906,10.069999694824219,,45.45000076293945,19.683909326899578,18.93162046772034,20.045000076293945,46.20000076293945,10.069999694824219,,43.900001525878906,19.629281133305497,18.915085922660516,18.559999465942383,43.0,10.069999694824219,,45.2400016784668,19.65659523010254,18.915085922660516,19.450000762939453,45.20000076293945,14700.0,,294200,2900.0,900.0,630200.0,95140.0
2022-08-31,,10.069999694824219,,43.470001220703125,19.629283905029297,18.910951614379883,19.950000762939453,38.70000076293945,10.069999694824219,,44.65999984741211,19.70211977022899,18.91508446191517,20.104999542236328,43.5,10.069999694824219,,43.16999816894531,19.629283905029297,18.906818766844594,18.530000686645508,37.70000076293945,10.069999694824219,,44.220001220703125,19.67389572051651,18.91508446191517,18.899999618530273,43.400001525878906,300.0,,381000,2951400.0,266200.0,1038100.0,51760.0
2022-09-01,,10.069999694824219,,42.09000015258789,19.52529525756836,18.87519645690918,18.030000686645508,39.625,10.069999694824219,,43.224998474121094,19.538977458090397,18.87519645690918,19.510000228881836,40.75,10.069999694824219,,41.64400100708008,19.502489270228217,18.858565947797754,16.90999984741211,37.900001525878906,10.069999694824219,,43.02000045776367,19.502489270228217,18.87519645690918,19.5,38.79999923706055,0.0,,287100,78900.0,1200.0,1426600.0,24780.0
2022-09-02,,10.069999694824219,,41.599998474121094,19.575464248657227,18.93756103515625,18.09000015258789,39.79999923706055,10.069999694824219,,42.72999954223633,19.5845862957824,18.950034711654464,18.809999465942383,40.400001525878906,10.069999694824219,,41.189998626708984,19.548099847134292,18.916773688956365,17.420000076293945,37.80500030517578,10.069999694824219,,42.5099983215332,19.575464248657227,18.916773688956365,18.5,38.900001525878906,600.0,,255200,6100.0,6200.0,1176800.0,14080.0
2022-09-06,,10.079999923706055,,42.369998931884766,19.438640594482422,18.87104034423828,18.200000762939453,39.54999923706055,10.079999923706055,,42.654998779296875,19.461444846560692,18.916773456900728,18.5,40.04999923706055,10.079999923706055,,41.099998474121094,19.43225533430639,18.866883509438438,17.18000030517578,38.79999923706055,10.079999923706055,,41.540000915527344,19.43225533430639,18.916773456900728,18.25,39.79999923706055,30300.0,,293700,3400.0,6500.0,905900.0,3780.0
2022-09-07,,10.100000381469727,,42.599998474121094,19.52073097229004,18.916772842407227,19.399999618530273,38.349998474121094,10.100000381469727,,42.90999984741211,19.52073097229004,18.916772842407227,19.4950008392334,40.25,10.079999923706055,,41.72999954223633,19.484244528751088,18.90014233180241,18.030000686645508,38.099998474121094,10.079999923706055,,41.97999954223633,19.493366574598912,18.90014233180241,18.030000686645508,39.70000076293945,390400.0,,468000,310700.0,210700.0,886900.0,15440.0
2022-09-08,,10.100000381469727,,43.40999984741211,19.479684829711914,18.837779998779297,18.81999969482422,38.599998474121094,10.104999542236328,,43.61000061035156,19.511611123848677,18.875197854063376,19.600000381469727,39.150001525878906,10.100000381469727,,41.619998931884766,19.466002629325455,18.837779998779297,18.559999465942383,35.25,10.100000381469727,,42.0,19.511611123848677,18.86688259889216,19.149999618530273,38.20000076293945,5500.0,,452500,2900.0,29800.0,850300.0,19140.0
2022-09-09,,10.09000015258789,,44.279998779296875,19.4477596282959,18.850252151489258,18.700000762939453,40.099998474121094,10.09000015258789,,44.93000030517578,19.52073426754484,18.858567406688234,19.270000457763672,40.790000915527344,10.09000015258789,,43.279998779296875,19.439551003543816,18.850252151489258,18.40999984741211,37.599998474121094,10.09000015258789,,43.279998779296875,19.52073426754484,18.858567406688234,19.149999618530273,38.70000076293945,250000.0,,418700,12900.0,7200.0,527800.0,16500.0
2022-09-12,,10.09000015258789,,44.81999969482422,19.411272048950195,18.86937713623047,18.920000076293945,41.650001525878906,10.09000015258789,,45.150001525878906,19.49701720158141,18.883511325303328,19.0,42.25,10.09000015258789,,44.20000076293945,19.388466061881836,18.86937713623047,18.1299991607666,38.900001525878906,10.09000015258789,,44.22999954223633,19.466002590238674,18.883511325303328,18.690000534057617,39.95000076293945,10900.0,,357800,36100.0,15600.0,808800.0,10060.0
2022-09-13,,10.09000015258789,,43.36000061035156,19.3474178314209,18.841938018798828,18.309999465942383,43.400001525878906,10.09000015258789,,43.948001861572266,19.35653987832982,18.850253274493184,18.649999618530273,43.75,10.09000015258789,,43.11000061035156,19.329175477455607,18.82530750741011,17.510000228881836,40.56999969482422,10.09000015258789,,43.11000061035156,19.35653987832982,18.850253274493184,17.84000015258789,40.900001525878906,2100.0,,482400,22000.0,12100.0,892100.0,7740.0
2022-09-14,,10.09000015258789,,42.79999923706055,19.365657806396484,18.87519645690918,19.25,45.0,10.104999542236328,,43.689998626708984,19.3930239413028,18.908455889159388,19.270000457763672,46.25,10.09000015258789,,42.599998474121094,19.365657806396484,18.858565947797754,17.541000366210938,42.849998474121094,10.095000267028809,,43.11000061035156,19.3930239413028,18.87519645690918,18.5,43.25,84600.0,,366800,3600.0,8400.0,1205100.0,20760.0
2022-09-15,,10.100000381469727,,41.189998626708984,19.333736419677734,18.829465866088867,19.170000076293945,45.29999923706055,10.109999656677246,,43.470001220703125,19.356540667954032,18.858568467936625,20.15999984741211,46.20000076293945,10.09000015258789,,40.790000915527344,19.31549232511565,18.82697113079151,18.8700008392334,42.95000076293945,10.09000015258789,,42.61000061035156,19.35289219701214,18.846096377422686,19.200000762939453,45.29999923706055,184400.0,,238900,6100.0,5400.0,1585300.0,13780.0
2022-09-16,,10.109999656677246,,41.84000015258789,19.320051193237305,18.80036163330078,18.239999771118164,43.75,10.109999656677246,,41.91999816894531,19.324611346237415,18.858566831946973,18.93000030517578,45.900001525878906,10.109999656677246,,40.702999114990234,19.29268505567961,18.80036163330078,17.950000762939453,42.900001525878906,10.109999656677246,,41.040000915527344,19.30636899438463,18.80867688824634,18.31999969482422,44.099998474121094,1600.0,,526300,25300.0,30700.0,1064400.0,12340.0
2022-09-19,,10.109999656677246,,41.45000076293945,19.301807403564453,18.81698989868164,18.579999923706055,45.0,10.109999656677246,,41.619998931884766,19.32917354155037,18.81698989868164,18.959999084472656,45.45000076293945,10.109999656677246,,40.64400100708008,19.301807403564453,18.81698989868164,17.760000228881836,41.150001525878906,10.109999656677246,,41.5,19.310929449559758,18.81698989868164,18.0,42.5,100.0,,254800,1300.0,300.0,823000.0,6380.0
2022-09-20,,10.109999656677246,,39.75,19.228830337524414,18.746315002441406,17.360000610351562,45.0,10.109999656677246,,41.279998779296875,19.246162744673715,18.76710234874096,18.75,45.599998474121094,10.109999656677246,,39.70500183105469,19.228830337524414,18.746315002441406,17.31999969482422,43.900001525878906,10.109999656677246,,41.18000030517578,19.23795238236318,18.750471837312173,18.579999923706055,45.349998474121094,0.0,,265000,2700.0,300.0,972200.0,6760.0
2022-09-21,,10.109999656677246,,38.72999954223633,19.278095245361328,18.758785247802734,17.549999237060547,44.45000076293945,10.119999885559082,,40.939998626708984,19.283567082146536,18.76710050269919,18.360000610351562,46.20000076293945,10.109999656677246,,38.66999816894531,19.210592439767517,18.71471582422695,17.280000686645508,44.0,10.109999656677246,,39.9900016784668,19.283567082146536,18.76710050269919,17.59000015258789,46.20000076293945,19500.0,,253300,15000.0,6500.0,897600.0,7620.0
2022-09-22,,10.109999656677246,,38.22999954223633,19.133060455322266,18.729684829711914,15.5600004196167,45.900001525878906,10.109999656677246,,38.60499954223633,19.155864708194763,18.750472176387376,17.719999313354492,49.5,10.109999656677246,,37.81999969482422,19.119376511716393,18.700582227171687,15.265000343322754,44.599998474121094,10.109999656677246,,38.45000076293945,19.14674265907517,18.700582227171687,17.719999313354492,45.45000076293945,10000.0,,195600,7900.0,1800.0,1413400.0,82540.0
2022-09-23,,10.109999656677246,,38.040000915527344,19.114809036254883,18.646533966064453,14.649999618530273,35.54999923706055,10.109999656677246,,38.18000030517578,19.137613280393523,18.67563656877484,15.220000267028809,42.5,10.109999656677246,,37.334999084472656,19.082882746490323,18.64237713109421,14.324999809265137,31.5,10.109999656677246,,37.869998931884766,19.101126837742157,18.674805518975376,14.970000267028809,38.75,0.0,,253200,29900.0,10900.0,1887500.0,107560.0
2022-09-26,,10.09000015258789,,38.09000015258789,18.95517921447754,18.5467529296875,14.380000114440918,35.650001525878906,10.104999542236328,,38.849998474121094,19.064640291679687,18.6049581315389,15.390000343322754,37.70000076293945,10.09000015258789,,37.7599983215332,18.95517921447754,18.5467529296875,14.170000076293945,33.95000076293945,10.104999542236328,,38.0,19.050958091992534,18.6049581315389,14.569999694824219,33.95000076293945,300600.0,,243600,1000.0,500.0,759900.0,23920.0
2022-09-27,,10.109999656677246,,37.91999816894531,18.863956451416016,18.559226989746094,14.449999809265137,39.25,10.109999656677246,,38.95000076293945,18.9341942798889,18.603296420686576,14.979999542236328,41.29999923706055,10.09000015258789,,37.619998931884766,18.863956451416016,18.509337038002663,14.079999923706055,36.0,10.09000015258789,,38.33000183105469,18.927809022755003,18.509337038002663,14.829999923706055,36.0,51700.0,,223400,24200.0,7600.0,985300.0,38780.0
2022-09-28,,10.109999656677246,,38.810001373291016,19.092008590698242,18.659008026123047,14.850000381469727,39.95000076293945,10.109999656677246,,39.20000076293945,19.092008590698242,18.683952208402577,15.130000114440918,41.75,10.109999656677246,,38.290000915527344,18.94605931134983,18.584172307338594,14.15999984741211,38.400001525878906,10.109999656677246,,38.459999084472656,18.94605931134983,18.634062257870585,14.479999542236328,41.25,13000.0,,196800,38700.0,2600.0,677200.0,55120.0
2022-09-29,,10.109999656677246,,38.779998779296875,19.055519104003906,18.62158966064453,14.300000190734863,39.95000076293945,10.138999938964844,,38.790000915527344,19.06464115082391,18.650692263161673,14.680000305175781,39.95000076293945,10.109999656677246,,37.75,19.01447076324015,18.600802313985557,13.800000190734863,39.95000076293945,10.109999656677246,,38.119998931884766,19.028154703396424,18.642377007303505,14.680000305175781,39.95000076293945,16600.0,,194400,31900.0,5700.0,1334800.0,0.0
2022-09-30,,10.109999656677246,,38.119998931884766,18.982547760009766,18.617429733276367,14.59000015258789,39.95000076293945,10.109999656677246,,39.619998931884766,19.092010600973182,18.64237549883235,15.279999732971191,39.95000076293945,10.109999656677246,,38.040000915527344,18.982547760009766,18.60911447809104,14.3100004196167,39.95000076293945,10.109999656677246,,38.779998779296875,19.092010600973182,18.613272898670083,14.430000305175781,39.95000076293945,0.0,,194000,1110900.0,7500.0,895600.0,0.0
2022-10-03,,10.109999656677246,,37.779998779296875,19.094051361083984,18.758769989013672,15.569999694824219,39.95000076293945,10.109999656677246,,38.845001220703125,19.175394881906417,18.767133430426046,15.635000228881836,39.95000076293945,10.109999656677246,,37.619998931884766,19.083996080912026,18.716952781951807,14.604999542236328,39.95000076293945,10.109999656677246,,38.209999084472656,19.083996080912026,18.733679664776552,14.670000076293945,39.95000076293945,800.0,,295600,17000.0,11500.0,660100.0,0.0
2022-10-04,,10.140000343322754,,38.72999954223633,19.134267807006836,18.762948989868164,16.610000610351562,39.95000076293945,10.140000343322754,,39.119998931884766,19.157117074178274,18.79222023423095,16.709999084472656,39.95000076293945,10.140000343322754,,38.356998443603516,19.129698650887484,18.73367774550538,16.100000381469727,39.95000076293945,10.140000343322754,,38.540000915527344,19.129698650887484,18.79222023423095,16.170000076293945,39.95000076293945,200.0,,249000,8200.0,7300.0,692700.0,0.0
2022-10-05,,10.069999694824219,,38.33000183105469,19.03373146057129,18.696043014526367,16.09000015258789,39.95000076293945,10.069999694824219,,38.3650016784668,19.08399915308761,18.716950818282108,16.350000381469727,39.95000076293945,10.069999694824219,,36.810001373291016,19.020020505078282,18.675135210770627,15.055000305175781,39.95000076293945,10.069999694824219,,38.20000076293945,19.08399915308761,18.716950818282108,16.190000534057617,39.95000076293945,200.0,,317700,5800.0,8200.0,638800.0,0.0
2022-10-06,,10.140000343322754,,38.45000076293945,18.983463287353516,18.574777603149414,15.25,39.95000076293945,10.149999618530273,,38.7400016784668,19.020021770095738,18.616594810514936,16.78700065612793,39.95000076293945,10.135000228881836,,37.66999816894531,18.97615019617505,18.55805231536656,15.149999618530273,39.95000076293945,10.135000228881836,,38.36000061035156,19.0108817135883,18.58314104462252,16.139999389648438,39.95000076293945,4000.0,,209000,46200.0,23800.0,575200.0,0.0
2022-10-07,,10.140000343322754,,37.619998931884766,18.917652130126953,18.57645034790039,14.399999618530273,22.399999618530273,10.140000343322754,,38.27000045776367,18.946899259108996,18.599867345226578,15.045000076293945,24.75,10.140000343322754,,37.369998931884766,18.894802865087453,18.558051734333613,14.130000114440918,22.0,10.140000343322754,,38.209999084472656,18.90211421151117,18.599867345226578,14.789999961853027,24.75,0.0,,313400,148400.0,3400.0,602300.0,21460.0
2022-10-10,,10.140000343322754,,37.36000061035156,18.88749122619629,18.52459716796875,14.380000114440918,19.5,10.140000343322754,,38.137001037597656,18.97431912931675,18.56641437221568,14.579999923706055,21.5,10.140000343322754,,36.79999923706055,18.809801634320383,18.516233727119364,13.869999885559082,18.549999237060547,10.140000343322754,,37.70000076293945,18.97431912931675,18.56641437221568,14.380000114440918,20.549999237060547,0.0,,270600,45000.0,4400.0,600500.0,14960.0
2022-10-11,,10.140000343322754,,36.7599983215332,18.872867584228516,18.47442054748535,14.350000381469727,20.5,10.140000343322754,,38.099998474121094,18.937759707860188,18.549689929864773,14.5600004196167,21.5,10.140000343322754,,36.435001373291016,18.855500956901558,18.458529529232827,13.430000305175781,17.850000381469727,10.140000343322754,,37.220001220703125,18.855500956901558,18.549689929864773,14.199999809265137,18.5,0.0,,256900,19200.0,11300.0,558800.0,25620.0
2022-10-12,,10.140000343322754,,36.970001220703125,18.896629333496094,18.386606216430664,13.729999542236328,20.649999618530273,10.140000343322754,,37.33000183105469,18.90120023235619,18.394969658114533,14.479999542236328,21.5,10.140000343322754,,36.29999923706055,18.855499960190897,18.332244643067213,13.359999656677246,18.5,10.140000343322754,,36.75,18.855499960190897,18.365696814639293,14.3100004196167,19.75,0.0,,204900,5800.0,4200.0,343800.0,23200.0
2022-10-13,,10.135000228881836,,37.529998779296875,18.809799194335938,18.482784271240234,13.739999771118164,20.600000381469727,10.135000228881836,,38.08000183105469,18.85549771777935,18.532963328537107,13.979999542236328,21.25,10.130000114440918,,36.2599983215332,18.75496061754646,18.45769394501006,12.890000343322754,19.0,10.130000114440918,,36.5,18.75496061754646,18.532963328537107,13.220000267028809,19.75,43500.0,,288900,19000.0,4200.0,703300.0,8860.0
2022-10-14,,10.130000114440918,,36.38999938964844,18.78695297241211,18.436784744262695,13.470000267028809,21.5,10.130000114440918,,38.29100036621094,18.855500768668513,18.482782874627187,14.3100004196167,23.450000762939453,10.130000114440918,,36.36000061035156,18.76410370699331,18.424240379677233,13.210000038146973,20.299999237060547,10.130000114440918,,37.75,18.855500768668513,18.482782874627187,13.90999984741211,21.049999237060547,7900.0,,199300,471300.0,2400.0,506300.0,40280.0
2022-10-17,,10.119999885559082,,37.38999938964844,18.79152488708496,18.503690719604492,14.130000114440918,19.25,10.119999885559082,,38.005001068115234,18.864643593132474,18.566415732990528,14.4399995803833,22.350000381469727,10.119999885559082,,37.029998779296875,18.79152488708496,18.482782913530265,13.765000343322754,18.75,10.119999885559082,,37.08000183105469,18.846365224086192,18.566415732990528,13.850000381469727,22.0,1300.0,,202900,12100.0,7700.0,508000.0,22120.0
2022-10-18,,10.170000076293945,,37.66999816894531,18.79609489440918,18.49532699584961,14.0600004196167,19.700000762939453,10.170000076293945,,38.900001525878906,18.818944162097786,18.51205387851903,15.039999961853027,21.049999237060547,10.170000076293945,,37.5,18.745825459521814,18.482782631429206,13.859999656677246,19.149999618530273,10.170000076293945,,38.20000076293945,18.80797539790333,18.51205387851903,14.829999923706055,19.899999618530273,100.0,,192700,6300.0,25700.0,557800.0,11120.0
2022-10-19,,10.149999618530273,,36.220001220703125,18.700122833251953,18.47023582458496,13.84000015258789,19.399999618530273,10.149999618530273,,37.31999969482422,18.743080915474994,18.491145224544255,14.0600004196167,21.399999618530273,10.140000343322754,,35.65999984741211,18.67270441278267,18.449328019788926,13.430000305175781,18.5,10.140000343322754,,37.31999969482422,18.727542997008396,18.47441834264212,13.970000267028809,19.700000762939453,337900.0,,215100,53600.0,17600.0,437700.0,7140.0
2022-10-20,,10.149999618530273,,36.849998474121094,18.585878372192383,18.47442054748535,12.369999885559082,19.450000762939453,10.149999618530273,,37.630001068115234,18.672708035958944,18.524599604017148,13.65999984741211,21.25,10.149999618530273,,36.040000915527344,18.585878372192383,18.47442054748535,12.029999732971191,18.25,10.149999618530273,,36.279998779296875,18.658998823064223,18.51623616206794,13.65999984741211,19.25,900.0,,177600,4000.0,4400.0,994300.0,50180.0
2022-10-21,,10.15999984741211,,38.290000915527344,18.592273712158203,18.46187400817871,12.760000228881836,18.75,10.168000221252441,,38.41999816894531,18.599586802224643,18.46605493107927,12.859999656677246,19.950000762939453,10.149999618530273,,36.16999816894531,18.535608159688703,18.460200681920533,11.895000457763672,17.700000762939453,10.149999618530273,,36.939998626708984,18.535608159688703,18.46605493107927,12.329999923706055,19.399999618530273,350200.0,,289200,23200.0,4700.0,642700.0,26180.0
2022-10-24,,10.170000076293945,,37.959999084472656,18.55388641357422,18.46187400817871,12.6899995803833,15.800000190734863,10.170000076293945,,38.599998474121094,18.599586688883736,18.474418372043644,12.930000305175781,17.985000610351562,10.149999618530273,,37.685001373291016,18.531037147563087,18.44096460818614,12.210000038146973,14.899999618530273,10.149999618530273,,38.529998779296875,18.55388641357422,18.46103654746799,12.720000267028809,17.5,6000.0,,202400,12200.0,11700.0,467800.0,32400.0
2022-10-25,,10.15999984741211,,38.20000076293945,18.690990447998047,18.612409591674805,13.90999984741211,15.800000190734863,10.15999984741211,,38.83000183105469,18.716581911636393,18.619101300980386,14.180000305175781,16.899999618530273,10.15999984741211,,38.04999923706055,18.663570275547944,18.59986522886692,12.619999885559082,15.600000381469727,10.15999984741211,,38.04999923706055,18.663570275547944,18.59986522886692,12.619999885559082,16.799999237060547,200.0,,238300,4200.0,3300.0,842400.0,13960.0
2022-10-26,,10.15999984741211,,40.08000183105469,18.754966735839844,18.612409591674805,14.520000457763672,17.5,10.175000190734863,,40.54999923706055,18.77324684849536,18.624955549645815,15.329999923706055,19.700000762939453,10.15999984741211,,38.20000076293945,18.736686623184323,18.59986522886692,14.0,15.5,10.175000190734863,,38.20000076293945,18.764106792167603,18.60822866912655,14.0,15.5,10000.0,,326600,45000.0,16400.0,777100.0,15060.0
2022-10-27,,10.15999984741211,,39.40999984741211,18.84270477294922,18.72113609313965,14.489999771118164,19.0,10.15999984741211,,40.470001220703125,18.864640555560133,18.73368045820783,15.109999656677246,20.5,10.15999984741211,,39.0099983215332,18.782381806591,18.708591728071465,14.3100004196167,17.049999237060547,10.15999984741211,,40.130001068115234,18.782381806591,18.708591728071465,14.5600004196167,17.049999237060547,0.0,,207100,3600.0,900.0,493000.0,68780.0
2022-10-28,,10.15999984741211,,40.279998779296875,18.78695297241211,18.70859146118164,14.600000381469727,17.75,10.15999984741211,,40.349998474121094,18.818942292655873,18.70859146118164,14.84000015258789,20.0,10.15999984741211,,39.209999084472656,18.77324376181827,18.700228019534357,13.770000457763672,16.0,10.15999984741211,,39.470001220703125,18.797006509733407,18.70859146118164,14.055000305175781,19.950000762939453,0.0,,188500,3700.0,3000.0,341300.0,24360.0
2022-10-31,,10.15999984741211,,39.630001068115234,18.706523895263672,18.6793155670166,14.930000305175781,18.524999618530273,10.15999984741211,,40.3650016784668,18.749481984830975,18.742040571544898,15.225000381469727,19.950000762939453,10.15999984741211,,39.630001068115234,18.706523895263672,18.6793155670166,14.25,17.75,10.15999984741211,,39.9900016784668,18.749481984830975,18.742040571544898,14.65999984741211,18.549999237060547,0.0,,214600,712400.0,97400.0,471200.0,6740.0
