movie_id,genre_id
1498,12
1498,8
1499,12
1500,12
1500,10
1501,14
1502,14
1503,14
1503,12
1503,0
1504,14
1504,12
1505,14
1505,12
1506,5
1506,10
1507,5
1507,13
1507,15
1508,13
1508,11
1508,14
1508,12
1508,0
1509,5
1509,17
1510,14
1510,12
1510,0
1511,5
1512,5
1512,9
1512,6
1513,11
1513,1
1514,5
1514,14
1515,5
1515,10
1515,8
1516,5
1516,14
1516,15
1516,8
1517,14
1518,5
1518,12
1518,17
1519,3
1519,10
1520,11
1520,14
1521,14
1521,12
1522,14
1522,12
1522,0
1523,12
1523,17
1524,10
1524,8
1525,3
1525,8
1526,14
1526,0
1527,15
1527,8
1528,5
1529,15
1530,5
1530,15
1530,12
1530,8
1531,9
1532,14
1533,12
1533,0
1534,13
1534,11
1534,14
1534,6
1535,12
1535,8
1536,14
1536,12
1536,0
1537,12
1537,10
1537,8
1537,6
1538,11
1538,12
1538,0
1539,5
1539,3
1539,10
1539,8
1540,10
1540,13
1540,12
1540,16
1540,5
1540,2
1541,5
1541,13
1541,14
1541,0
1541,10
1542,12
1542,17
1543,1
1544,12
1544,0
1545,5
1545,14
1545,9
1546,5
1546,10
1547,14
1547,12
1547,0
1548,15
1548,12
1548,8
1549,15
1549,12
1550,3
1551,12
1552,14
1553,14
1553,12
1554,14
1555,12
1555,0
1556,12
1556,0
1556,8
1557,14
1558,14
1558,12
1559,13
1559,11
1560,13
1560,11
1560,14
1560,9
1561,14
1561,12
1561,0
1562,14
1563,13
1563,11
1563,14
1564,14
1564,0
1565,13
1565,11
1565,14
1565,9
1565,10
1566,12
1567,14
1568,12
1568,17
1569,14
1569,0
1570,5
1570,3
1570,10
1570,8
1571,14
1571,12
1572,14
1572,3
1572,0
1573,5
1573,15
1573,8
1574,5
1574,14
1574,9
1575,12
1576,13
1576,12
1576,7
1576,10
1576,8
1577,14
1577,9
1578,5
1578,12
1578,8
1578,6
1579,14
1579,8
1580,14
1581,14
1582,14
1582,10
1583,15
1583,8
1584,14
1585,15
1585,8
1586,5
1586,12
1587,14
1588,14
1589,14
1589,3
1589,10
1589,8
1590,7
1590,8
1591,12
1591,17
1592,14
1592,3
1593,14
1593,12
1593,17
1594,12
1595,5
1595,10
1595,8
1596,15
1596,12
1596,2
1597,5
1597,12
1597,17
1598,14
1599,12
1600,12
1600,3
1600,8
1601,14
1601,12
1601,0
1602,12
1603,14
1603,12
1604,12
1604,0
1605,14
1605,12
1606,5
1606,15
1606,12
1606,8
1607,11
1607,12
1607,9
1608,14
1609,14
1610,3
1610,8
1611,5
1611,14
1611,15
1612,14
1612,15
1613,11
1613,10
1614,5
1614,10
1614,8
1615,12
1615,0
1616,11
1616,14
1616,12
1617,10
1618,9
1618,0
1618,8
1618,6
1619,14
1619,12
1620,12
1620,4
1621,9
1621,7
1621,4
1622,14
1622,12
1623,13
1623,11
1623,14
1623,0
1624,14
1625,14
1626,12
1627,12
1628,12
1629,12
1629,3
1629,7
1629,8
1630,5
1630,14
1630,12
1630,17
1631,10
1632,11
1632,14
1633,13
1633,12
1633,10
1634,7
1634,8
1635,5
1635,14
1635,0
1636,14
1636,0
1637,8
1638,3
1638,10
1639,7
1639,10
1639,8
1640,14
1641,3
1642,12
1642,8
1643,14
1643,12
1644,12
1645,12
1646,5
1646,15
1646,12
1646,8
1647,1
1648,14
1648,12
1649,14
1649,0
1650,14
1650,0
1651,11
1651,14
1652,14
1652,12
1653,3
1653,8
1654,14
1654,12
1654,9
1654,0
1655,14
1655,12
1656,14
1656,15
1656,12
1657,14
1657,15
1657,0
1658,12
1659,12
1660,14
1661,14
1662,15
1662,12
1662,8
1663,3
1663,0
1664,14
1665,12
1666,12
1667,12
1668,5
1668,14
1668,15
1669,12
1669,3
1670,14
1670,16
1671,15
1671,12
1671,7
1671,8
1672,15
1672,12
1672,7
1673,14
1673,12
1673,0
1674,14
1674,9
1674,0
1675,14
1675,0
1676,3
1677,5
1677,9
1677,10
1677,6
1678,12
1679,15
1679,12
1680,5
1680,12
1680,17
1681,14
1682,12
1683,12
1684,14
1685,14
1685,12
1686,12
1687,12
1687,16
1687,0
1688,0
1688,17
1688,2
1688,1
1688,4
1689,14
1690,5
1690,14
1690,15
1690,12
1690,8
1691,14
1692,5
1692,10
1692,8
1693,11
1693,14
1693,9
1693,16
1694,12
1694,8
1694,6
1695,12
1696,14
1696,15
1697,12
1697,0
1698,14
1699,12
1699,0
1700,14
1700,0
1701,5
1701,14
1702,12
1702,8
1703,14
1703,15
1704,5
1704,3
1704,10
1705,14
1706,5
1706,14
1707,14
1708,12
1708,7
1708,0
1709,13
1709,10
1710,14
1710,0
1711,12
1712,11
1712,14
1713,12
1714,5
1714,15
1714,3
1714,8
1715,12
1715,8
1715,17
1716,5
1716,12
1716,4
1717,5
1717,15
1717,8
1718,9
1719,12
1719,7
1719,8
1720,5
1720,15
1720,8
1721,5
1721,12
1721,3
1721,8
1722,5
1722,8
1722,6
1723,12
1723,8
1724,12
1724,3
1725,15
1725,12
1725,8
1726,5
1726,12
1727,12
1728,14
1728,0
1729,12
1729,7
1730,12
1731,14
1732,12
1732,0
1733,14
1734,12
1734,0
1735,14
1735,12
1735,0
1736,14
1736,12
1737,14
1737,12
1738,14
1738,12
1739,14
1739,8
1740,13
1740,12
1741,12
1742,5
1742,12
1742,8
1743,5
1743,14
1743,12
1744,11
1744,14
1745,14
1745,15
1745,12
1746,1
1747,13
1747,11
1747,14
1747,9
1747,10
1747,6
1748,5
1748,14
1748,15
1748,12
1749,14
1749,3
1750,12
1750,7
1751,12
1752,12
1753,16
1754,16
1754,0
1755,5
1755,13
1755,14
1755,8
1756,15
1756,12
1756,7
1756,8
1757,14
1757,10
1758,5
1758,17
1759,12
1760,5
1760,12
1760,8
1761,12
1762,12
1763,12
1763,0
1763,8
1764,14
1765,15
1765,7
1765,8
1766,12
1767,11
1767,14
1768,14
1768,12
1769,5
1769,12
1770,14
1770,3
1770,8
1771,12
1772,12
1773,15
1773,12
1773,8
1774,14
1774,15
1774,12
1775,3
1776,12
1777,14
1777,0
1777,17
1778,12
1778,8
1779,1
1780,14
1780,17
1781,5
1781,10
1782,14
1782,7
1783,12
1783,0
1784,14
1784,12
1784,0
1785,5
1785,10
1786,3
1786,8
1787,12
1787,8
1788,5
1788,13
1788,10
1789,8
1790,14
1790,15
1790,12
1790,0
1790,8
1791,14
1791,15
1791,0
1792,12
1792,0
1793,9
1793,3
1793,8
1794,12
1794,0
1795,5
1795,13
1795,9
1795,6
1796,12
1797,15
1797,12
1797,8
1798,5
1798,7
1798,10
1799,12
1800,12
1800,16
1801,1
1802,3
1803,15
1803,12
1803,9
1804,14
1804,12
1805,15
1805,12
1806,12
1806,3
1807,8
1808,5
1808,12
1808,9
1809,3
1809,10
1809,8
1810,1
1811,1
1812,14
1812,9
1812,3
1813,10
1813,8
1814,3
1814,8
1815,14
1815,12
1816,12
1817,5
1817,9
1818,14
1818,0
1819,13
1819,11
1820,13
1820,11
1820,14
1820,9
1821,15
1821,12
1822,14
1822,12
1823,0
1824,12
1825,3
1826,1
1827,14
1827,12
1827,0
1828,12
1828,0
1829,14
1830,12
1831,14
1831,9
1832,5
1832,9
1832,0
1832,6
1833,12
1833,7
1833,8
1834,5
1834,12
1835,11
1835,14
1836,12
1837,12
1838,14
1839,14
1840,5
1840,0
1840,8
1841,11
1841,14
1841,12
1842,12
1843,5
1843,12
1843,17
1844,12
1844,16
1845,12
1846,3
1847,12
1847,17
1848,17
1849,11
1849,14
1850,14
1850,12
1850,16
1850,0
1851,13
1851,11
1851,12
1852,5
1853,5
1853,8
1854,5
1854,14
1854,15
1855,5
1855,12
1855,8
1856,3
1857,14
1858,14
1859,5
1859,13
1859,11
1859,14
1860,5
1860,15
1860,12
1860,7
1860,8
1861,5
1861,10
1861,8
1862,5
1862,14
1863,7
1863,10
1863,8
1864,12
1865,14
1865,0
1866,14
1867,5
1867,9
1867,10
1868,5
1868,9
1868,3
1869,14
1869,0
1870,1
1871,12
1871,17
1872,14
1873,12
1874,12
1875,5
1875,13
1875,11
1876,11
1876,9
1877,14
1877,0
1878,14
1878,12
1879,1
1880,13
1880,11
1881,5
1881,8
1882,8
1883,12
1884,12
1884,0
1885,13
1885,11
1885,14
1885,9
1886,14
1887,12
1887,7
1888,12
1889,12
1889,9
1889,8
1890,12
1891,5
1891,15
1891,12
1892,13
1892,11
1892,9
1892,16
1893,14
1893,12
1893,0
1894,12
1895,14
1895,12
1895,16
1896,14
1897,5
1897,14
1897,15
1898,15
1898,12
1898,2
1899,13
1899,14
1899,9
1900,14
1901,12
1901,17
1902,12
1902,16
1903,5
1903,10
1903,8
1904,14
1904,15
1905,5
1905,9
1905,10
1905,6
1906,5
1906,14
1907,14
1907,0
1908,12
1908,9
1908,0
1908,10
1909,12
1910,14
1910,0
1911,14
1912,5
1912,10
1912,8
1913,14
1913,12
1914,14
1915,12
1916,5
1916,10
1917,12
1917,0
1918,5
1918,15
1918,12
1919,12
1919,3
1920,12
1921,13
1921,10
1922,14
1923,14
1924,14
1925,12
1925,7
1925,8
1926,14
1926,15
1926,7
1927,12
1927,17
1928,14
1928,15
1928,12
1929,12
1929,8
1930,13
1930,11
1930,12
1930,16
1930,0
1931,7
1931,8
1932,5
1932,10
1933,13
1933,12
1934,14
1934,3
1935,14
1936,13
1936,11
1936,16
1936,4
1937,5
1937,0
1937,8
1938,14
1939,15
1939,3
1939,8
1940,5
1940,13
1941,14
1941,3
1942,13
1942,11
1942,9
1942,16
1943,14
1944,14
1945,3
1945,10
1945,8
1946,15
1946,8
1947,12
1948,14
1948,0
1949,14
1949,0
1950,5
1950,3
1950,8
1951,14
1951,16
1951,0
1952,1
1953,5
1953,14
1953,15
1953,7
1954,12
1954,8
1955,12
1956,7
1956,8
1957,12
1957,9
1957,8
1958,12
1958,0
1959,14
1959,9
1959,0
1960,12
1960,0
1961,14
1961,3
1961,0
1962,14
1962,10
1963,3
1963,10
1964,15
1965,14
1965,12
1965,0
1966,12
1966,8
1967,11
1967,14
1968,3
1968,10
1968,8
1969,12
1970,5
1970,8
1971,5
1971,10
1972,12
1972,9
1973,12
1974,12
1974,0
1975,5
1975,13
1975,11
1975,10
1976,4
1977,1
1977,16
1978,14
1979,5
1979,13
1979,11
1980,14
1981,14
1981,12
1981,0
1982,12
1982,10
1982,8
1983,12
1984,14
1984,12
1985,12
1986,13
1986,11
1986,14
1986,9
1987,14
1987,12
1987,0
1988,14
1988,12
1988,0
1989,5
1989,3
1989,10
1990,12
1990,0
1991,9
1991,10
1992,5
1992,12
1992,17
1993,12
1994,3
1994,7
1994,8
1995,11
1995,14
1996,14
1996,15
1996,12
1996,0
1997,14
1997,0
1998,15
1998,12
1998,8
1999,12
2000,14
2000,0
2001,5
2001,13
2001,14
2001,3
2002,14
2002,12
2002,0
2003,13
2003,9
2003,3
2003,10
2004,14
2004,10
2005,9
2005,7
2005,0
2005,8
2006,13
2006,11
2006,16
2007,14
2007,10
2008,14
2009,15
2009,3
2009,8
2010,12
2010,7
2010,8
2011,12
2012,5
2012,15
2013,15
2013,7
2013,8
2014,12
2015,5
2015,8
2016,3
2016,10
2017,5
2017,13
2018,12
2019,12
2019,8
2020,14
2021,5
2021,14
2021,15
2022,5
2022,12
2022,0
2022,10
2023,11
2023,14
2024,12
2025,3
2025,8
2026,12
2027,12
2028,14
2028,3
2029,12
2029,8
2030,12
2031,5
2031,10
2031,6
2032,12
2032,10
2033,15
2033,12
2033,8
2034,14
2034,12
2034,0
2035,12
2035,17
2036,14
2037,5
2037,14
2037,15
2037,12
2038,5
2038,12
2038,17
2039,14
2040,14
2040,12
2041,14
2041,12
2042,5
2042,10
2043,14
2044,17
2044,4
2045,14
2045,12
2046,9
2046,7
2046,8
2047,14
2048,14
2048,12
2049,14
2049,12
2050,1
2051,13
2051,14
2052,3
2052,8
2053,14
2053,12
2053,0
2054,14
2055,5
2055,10
2056,11
2056,12
2057,1
2058,10
2059,14
2059,3
2060,3
2060,8
2061,5
2061,12
2062,12
2062,0
2063,12
2063,9
2063,6
2064,15
2064,8
2065,14
2065,12
2066,15
2066,12
2067,12
2067,8
2068,12
2068,8
2069,5
2069,15
2069,12
2069,7
2069,8
2070,12
2070,9
2070,16
2071,14
2071,12
2071,16
2071,0
2072,12
2072,0
2073,3
2073,8
2074,1
2075,14
2075,17
2076,14
2076,15
2076,12
2077,1
2077,3
2078,14
2078,9
2078,0
2079,5
2079,15
2079,8
2080,12
2081,14
2081,9
2081,0
2082,14
2083,11
2083,14
2084,15
2084,12
2084,7
2085,12
2085,17
2086,11
2086,14
2087,1
2088,3
2089,5
2089,15
2089,12
2089,8
2090,11
2090,14
2091,5
2091,12
2091,8
2092,12
2092,3
2093,14
2093,0
2094,12
2094,7
2095,14
2096,5
2096,15
2096,12
2097,12
2098,5
2098,12
2098,4
2099,3
2100,15
2100,2
2100,7
2100,8
2101,14
2102,13
2102,11
2103,13
2104,11
2104,14
2104,9
2105,12
2106,14
2106,0
2107,15
2107,10
2107,8
2108,9
2108,3
2108,8
2109,12
2109,0
2110,12
2110,0
2111,14
2112,14
2113,15
2113,2
2113,8
2114,16
2114,0
2114,17
2115,15
2115,12
2115,2
2115,7
2115,8
2116,14
2116,12
2117,1
2118,1
2119,14
2120,13
2121,3
2121,10
2122,1
2123,14
2123,0
2124,12
2124,8
2125,5
2125,15
2126,12
2127,10
2128,5
2128,9
2128,7
2129,14
2130,12
2130,4
2131,12
2131,0
2131,17
2131,4
2132,5
2132,12
2132,17
2132,4
2133,9
2133,3
2133,8
2134,14
2134,0
2134,10
2135,14
2135,15
2135,12
2136,14
2136,0
2137,11
2137,14
2137,9
2138,14
2138,12
2138,9
2138,0
2139,14
2139,3
2139,10
2140,12
2141,15
2141,12
2141,8
2142,14
2143,5
2143,10
2143,17
2144,5
2144,14
2144,0
2144,8
2145,12
2146,10
2147,14
2147,12
2147,0
2148,12
2148,7
2148,8
2149,15
2149,12
2149,7
2150,14
2150,9
2151,12
2151,8
2152,14
2153,5
2153,10
2153,8
2154,14
2154,0
2155,12
2155,8
2156,12
2156,0
2157,3
2158,14
2159,12
2159,0
2160,12
2160,0
2161,12
2161,8
2162,5
2162,9
2163,14
2164,12
2164,16
2164,0
2165,11
2165,9
2165,16
2165,0
2166,12
2166,0
2167,12
2168,5
2168,15
2168,12
2168,8
2169,14
2169,12
2169,0
2170,15
2170,12
2170,7
2170,8
2171,13
2171,14
2172,14
2172,12
2173,12
2173,0
2174,14
2174,0
2175,1
2176,5
2176,10
2176,6
2177,3
2177,10
2177,8
2178,13
2178,11
2179,15
2179,12
2180,12
2180,3
2180,8
2181,15
2181,8
2182,14
2182,10
2183,14
2183,12
2183,0
2184,15
2184,7
2184,8
2185,3
2185,8
2186,12
2187,14
2187,10
2188,5
2188,13
2189,14
2189,12
2189,9
2190,12
2190,17
2191,15
2191,0
2191,8
2192,13
2192,14
2192,9
2193,12
2193,0
2194,15
2194,3
2194,8
2195,12
2195,0
2196,12
2196,9
2197,11
2197,14
2198,12
2198,17
2199,12
2200,3
2200,7
2200,8
2201,5
2201,14
2202,12
2203,15
2203,12
2203,7
2203,0
2203,8
2204,15
2204,12
2205,14
2205,15
2206,14
2206,0
2207,14
2208,12
2209,5
2209,14
2210,14
2211,3
2211,8
2212,12
2213,14
2213,0
2214,14
2214,0
2215,5
2216,12
2216,0
2217,14
2217,0
2218,12
2218,0
2218,17
2219,14
2219,9
2219,0
2220,1
2221,5
2221,14
2222,12
2222,9
2222,0
2223,12
2224,14
2224,0
2225,5
2225,17
2226,1
2227,5
2227,14
2228,5
2228,10
2228,8
2229,14
2229,0
2230,12
2231,14
2232,14
2232,12
2232,16
2233,12
2233,17
2234,14
2234,0
2235,12
2235,17
2236,12
2236,17
2237,14
2238,5
2238,13
2238,9
2239,14
2239,12
2239,0
2240,15
2240,12
2241,14
2241,16
2242,14
2243,5
2243,9
2243,10
2244,14
2244,12
2244,0
2245,12
2245,2
2246,5
2246,14
2247,14
2247,12
2247,0
2248,14
2249,14
2249,12
2249,0
2250,14
2250,12
2250,17
2251,14
2251,1
2252,14
2252,3
2253,14
2253,0
2254,13
2254,11
2254,14
2254,15
2255,12
2256,5
2256,7
2256,8
2257,5
2257,12
2257,17
2258,12
2258,0
2259,12
2259,4
2260,12
2260,8
2261,14
2261,12
2261,0
2262,12
2262,8
2263,12
2264,14
2264,12
2265,12
2265,10
2266,11
2266,9
2267,12
2268,3
2268,7
2268,8
2269,5
2269,3
2269,10
2269,8
2270,14
2270,12
2271,12
2272,14
2272,0
2273,15
2273,12
2273,0
2274,14
2274,12
2274,0
2275,14
2275,0
2276,15
2276,12
2276,8
2277,12
2277,8
2278,14
2278,8
2279,12
2279,8
2280,5
2280,15
2280,12
2280,8
2281,5
2281,8
2282,5
2282,15
2282,12
2283,5
2283,14
2283,15
2283,12
2283,8
2284,14
2285,10
2285,8
2286,15
2286,3
2286,8
2287,11
2287,14
2288,5
2288,11
2288,14
2289,14
2289,4
2290,12
2290,17
2291,3
2291,8
2292,3
2292,8
2293,5
2293,8
2294,14
2294,12
2295,5
2295,15
2295,12
2295,8
2296,15
2296,12
2297,1
2298,12
2299,12
2300,14
2301,14
2301,0
2302,14
2302,12
2302,0
2303,12
2304,14
2305,15
2305,12
2305,0
2306,5
2306,9
2306,10
2307,1
2308,13
2308,11
2308,14
2309,14
2309,12
2309,7
2310,5
2310,15
2310,8
2311,8
2312,14
2313,14
2313,12
2313,0
2314,5
2314,12
2314,10
2314,8
2315,5
2316,12
2316,0
2317,9
2317,3
2317,0
2317,8
2318,11
2318,14
2318,12
2319,12
2319,0
2319,17
2320,14
2320,15
2321,14
2321,0
2322,12
2323,5
2323,10
2323,8
2323,6
2324,5
2324,15
2324,10
2324,8
2325,5
2325,14
2325,4
2326,14
2327,15
2327,12
2328,14
2328,12
2328,0
2329,15
2329,12
2329,8
2330,14
2330,15
2331,12
2331,3
2331,7
2331,8
2332,5
2332,10
2332,8
2332,6
2333,5
2333,10
2333,8
2334,1
2335,12
2336,13
2336,14
2336,9
2336,0
2337,14
2338,5
2338,10
2338,8
2339,15
2339,12
2340,3
2341,3
2341,8
2342,14
2343,5
2343,13
2343,7
2343,10
2344,5
2344,10
2345,5
2345,9
2345,3
2345,7
2345,10
2345,8
2346,5
2346,15
2346,8
2347,12
2347,3
2347,7
2347,8
2348,14
2349,5
2349,12
2349,17
2350,11
2350,14
2350,9
2351,8
2352,12
2353,5
2353,7
2353,10
2353,8
2354,12
2355,14
2355,0
2356,1
2357,14
2357,12
2357,0
2358,5
2358,12
2359,14
2359,15
2360,5
2360,3
2360,10
2360,8
2360,6
2361,14
2361,10
2362,14
2362,12
2363,14
2363,12
2364,11
2364,14
2365,12
2365,0
2366,14
2366,3
2367,5
2367,10
2367,6
2368,14
2369,14
2370,14
2370,3
2370,7
2371,12
2371,8
2372,12
2373,3
2374,14
2374,4
2375,3
2375,10
2375,8
2376,5
2376,12
2376,8
2376,17
2377,12
2377,3
2377,7
2377,8
2378,12
2378,9
2378,3
2378,7
2378,10
2378,8
2379,14
2379,12
2380,10
2380,8
2381,12
2381,17
2382,14
2382,12
2383,1
2384,5
2384,14
2384,9
2385,3
2386,12
2386,7
2387,1
2387,17
2388,11
2388,10
2389,14
2389,15
2389,12
2389,8
2390,5
2390,15
2390,8
2391,14
2391,12
2391,0
2392,13
2392,11
2392,9
2393,5
2393,14
2394,14
2395,13
2396,14
2397,14
2398,14
2399,12
2399,0
2400,14
2401,5
2401,15
2401,12
2401,10
2401,8
2402,5
2402,4
2403,14
2403,12
2404,3
2404,7
2405,13
2405,14
2406,17
2407,12
2407,8
2408,14
2408,0
2409,14
2410,3
2411,12
2411,16
2412,14
2413,12
2413,17
2414,1
2415,12
2415,10
2416,14
2416,8
2417,13
2417,11
2417,9
2417,16
2418,12
2419,14
2419,0
2420,5
2420,15
2420,8
2421,1
2421,17
2422,9
2423,14
2424,3
2424,10
2425,5
2425,9
2425,3
2425,8
2426,12
2427,5
2427,10
2427,8
2428,11
2428,14
2429,13
2429,9
2430,12
2431,14
2432,14
2432,15
2433,14
2433,15
2433,7
2433,0
2433,8
2434,12
2435,12
2435,4
2436,12
2436,0
2437,14
2438,14
2439,5
2439,10
2440,13
2440,11
2440,14
2441,12
2441,3
2441,8
2442,3
2443,14
2444,5
2444,10
2445,14
2446,12
2447,15
2447,12
2448,12
2449,12
2450,5
2450,14
2451,14
2451,0
2452,12
2452,8
2453,5
2454,5
2454,3
2454,10
2454,8
2455,5
2455,10
2455,8
2456,12
2456,0
2457,12
2458,5
2458,8
2459,5
2459,13
2460,12
2461,12
2462,12
2463,5
2463,15
2463,12
2464,3
2464,8
2465,14
2465,3
2466,14
2466,3
2467,14
2468,14
2469,14
2470,10
2470,8
2471,14
2471,12
2471,8
2472,12
2473,12
2473,0
2474,14
2474,15
2474,0
2475,1
2476,14
2476,16
2476,0
2477,5
2477,14
2477,15
2478,5
2478,12
2478,7
2478,8
2479,11
2479,9
2479,10
2480,12
2481,3
2481,8
2482,11
2482,14
2482,4
2483,5
2483,12
2483,17
2484,5
2484,12
2484,17
2485,14
2486,14
2486,15
2486,12
2486,8
2487,14
2487,12
2488,1
2489,12
2489,0
2490,11
2490,14
2491,14
2492,15
2492,12
2492,7
2492,8
2493,14
2493,12
2494,14
2494,4
2494,11
2495,8
2496,12
2496,17
2497,5
2497,7
2497,10
2497,8
2498,11
2498,14
2499,13
2499,11
2499,14
2500,12
2501,14
2501,12
2502,12
2503,12
2503,10
2504,3
2504,8
2505,14
2506,15
2506,12
2506,7
2507,14
2507,12
2507,0
2508,14
2509,5
2509,12
2509,9
2509,3
2509,7
2509,10
2509,8
2510,12
2510,17
2511,14
2512,14
2513,13
2513,14
2513,3
2513,16
2514,12
2514,7
2515,4
2516,1
2517,12
2517,17
2518,5
2518,17
2519,8
2520,12
2521,13
2521,9
2521,16
2521,6
2522,5
2522,14
2522,12
2522,8
2523,12
2524,13
2524,14
2524,17
2525,1
2526,12
2526,8
2527,5
2527,15
2527,12
2528,12
2528,17
2529,3
2529,10
2529,8
2530,15
2530,12
2531,12
2531,16
2532,12
2533,5
2533,10
2534,12
2535,14
2535,12
2535,0
2535,8
2536,14
2537,12
2537,10
2538,14
2538,15
2538,10
2539,14
2540,14
2541,8
2542,12
2542,9
2542,7
2543,14
2543,12
2543,17
2544,11
2544,14
2545,14
2545,12
2546,5
2546,12
2546,17
2547,14
2548,11
2548,14
2549,5
2549,14
2550,12
2550,17
2551,5
2551,15
2551,8
2552,12
2553,12
2554,5
2554,10
2554,6
2555,12
2556,14
2556,15
2557,5
2557,9
2557,7
2558,12
2558,0
2559,14
2560,3
2560,7
2560,8
2561,12
2562,12
2563,12
2563,8
2564,12
2565,5
2565,15
2565,12
2565,8
2566,12
2567,14
2568,12
2569,5
2569,8
2569,4
2570,14
2571,5
2571,14
2571,15
2571,8
2572,5
2572,9
2573,11
2573,14
2573,16
2573,0
2574,14
2575,5
2575,10
2575,8
2575,17
2576,12
2576,8
2577,13
2578,1
2579,5
2579,11
2579,9
2580,5
2580,12
2580,17
2581,15
2581,7
2581,8
2582,14
2582,15
2583,5
2583,13
2584,14
2585,5
2585,15
2585,8
2586,14
2587,15
2587,12
2587,8
2588,3
2589,5
2590,12
2590,3
2591,12
2592,5
2593,14
2594,12
2594,17
2595,5
2595,14
2595,15
2595,9
2595,8
2595,6
2596,5
2596,14
2596,15
2597,12
2597,7
2597,8
2598,12
2599,5
2599,13
2600,5
2600,13
2600,2
2600,10
2600,8
2601,14
2602,5
2602,12
2603,14
2603,0
2604,11
2604,12
2604,9
2605,15
2605,12
2606,5
2606,9
2607,5
2607,12
2607,8
2608,14
2609,12
2609,17
2610,14
2611,12
2612,12
2612,16
2613,13
2613,11
2613,14
2614,14
2614,12
2614,0
2615,5
2615,15
2616,12
2616,0
2617,14
2617,3
2618,5
2619,5
2619,7
2619,8
2620,3
2620,7
2620,8
2621,14
2622,12
2622,3
2623,12
2624,5
2624,12
2625,5
2625,14
2626,12
2627,13
2627,11
2627,14
2628,12
2628,0
2629,14
2629,12
2630,14
2631,12
2632,14
2632,12
2633,4
2634,14
2634,12
2635,5
2635,12
2635,17
2636,14
2636,16
2637,11
2637,14
2637,12
2638,15
2638,12
2639,5
2639,13
2640,11
2640,14
2640,9
2641,14
2642,12
2642,0
2642,17
2643,12
2644,13
2644,11
2645,15
2645,12
2645,3
2646,14
2646,15
2647,14
2648,12
2648,7
2648,8
2649,5
2649,14
2649,4
2650,12
2650,9
2651,12
2651,3
2651,7
2651,8
2652,5
2652,12
2652,8
2652,6
2653,5
2653,15
2653,9
2654,3
2654,7
2654,8
2655,5
2655,12
2656,14
2656,10
2657,13
2657,15
2657,12
2658,12
2659,12
2659,7
2659,8
2660,12
2661,12
2661,6
2662,14
2663,14
2664,13
2664,11
2664,12
2664,9
2665,12
2665,0
2665,17
2666,14
2666,12
2666,0
2667,3
2668,14
2668,0
2669,14
2670,12
2670,7
2670,8
2671,12
2672,14
2672,3
2672,8
2673,5
2673,12
2673,8
2673,6
2674,12
2674,2
2675,14
2676,0
2676,10
2677,12
2677,9
2677,0
2678,5
2678,10
2678,8
2679,14
2680,14
2680,12
2680,0
2681,14
2681,12
2681,0
2682,15
2682,12
2682,8
2683,14
2683,9
2684,5
2684,15
2684,3
2685,13
2686,5
2686,15
2687,12
2688,9
2688,4
2689,14
2689,0
2689,8
2690,13
2690,11
2690,14
2691,5
2691,7
2691,10
2691,8
2692,12
2693,14
2693,12
2693,0
2694,14
2694,12
2695,12
2696,1
2697,5
2697,8
2698,15
2698,3
2698,10
2699,5
2699,14
2699,10
2700,14
2700,12
2701,14
2701,0
2702,15
2702,12
2703,1
2704,14
2705,13
2705,9
2706,3
2706,8
2707,3
2708,1
2709,14
2709,12
2709,0
2710,12
2710,8
2711,14
2712,5
2712,12
2712,8
2713,12
2713,0
2713,17
2714,14
2714,12
2714,0
2715,3
2715,10
2716,14
2716,12
2717,1
2718,14
2718,12
2718,0
2719,14
2719,0
2720,14
2720,12
2720,0
2721,11
2721,14
2722,14
2723,14
2724,5
2724,15
2724,12
2725,14
2726,5
2726,12
2727,14
2728,9
2728,0
2729,5
2729,12
2729,0
2729,17
2730,5
2730,15
2730,12
2731,14
2732,14
2733,14
2733,15
2734,14
2735,15
2735,12
2735,2
2735,8
2736,12
2737,12
2738,3
2738,10
2738,8
2739,5
2739,15
2740,8
2741,12
2742,13
2742,11
2742,14
2743,14
2744,14
2745,11
2746,5
2746,13
2746,11
2746,14
2747,1
2748,14
2748,0
2749,5
2749,9
2750,14
2750,15
2751,5
2751,12
2751,3
2751,8
2752,14
2752,12
2752,0
2753,12
2754,12
2755,13
2755,11
2755,14
2755,16
2755,0
2756,14
2757,5
2757,10
2758,15
2758,12
2758,8
2759,14
2759,3
2760,3
2760,8
2761,14
2761,1
2762,5
2762,9
2762,3
2762,7
2762,8
2763,12
2763,0
2763,8
2763,17
2764,12
2764,17
2765,11
2765,12
2766,12
2766,10
2766,8
2767,3
2768,14
2769,12
2769,7
2770,12
2771,15
2771,12
2772,12
2773,14
2773,0
2774,5
2774,11
2774,9
2775,14
2775,17
2776,12
2777,12
2777,8
2777,17
2778,1
2779,12
2779,8
2780,12
2780,9
2780,0
2780,10
2781,14
2782,15
2782,4
2783,12
2783,8
2784,12
2784,0
2785,12
2785,0
2785,17
2786,12
2787,12
2787,8
2788,5
2788,3
2788,8
2789,12
2789,0
2790,12
2790,7
2790,10
2791,12
2791,0
2792,14
2792,9
2793,12
2793,9
2794,14
2794,15
2794,12
2794,16
2794,7
2794,0
2795,15
2795,12
2795,8
2796,12
2796,0
2797,12
2797,7
2798,12
2799,7
2799,8
2800,5
2800,10
