movie_id,actor_id
924,1512
924,16
925,1064
925,501
925,850
925,537
926,417
926,1469
926,1132
926,948
926,706
927,338
927,1570
927,965
927,827
927,1062
927,1446
927,178
927,1362
927,933
927,362
927,1611
928,983
928,950
928,657
928,533
928,1529
928,1993
928,743
928,1151
929,990
929,277
929,776
929,316
929,1766
929,1169
929,1929
930,291
930,1266
930,184
930,1046
930,1672
930,1588
930,1750
930,1371
931,783
931,1842
931,1346
931,1134
931,493
931,1494
931,209
931,803
931,108
931,1125
932,1471
932,900
932,1966
932,247
932,1321
933,129
933,936
933,1407
933,440
933,406
934,1896
934,1156
934,1342
934,1193
934,1979
934,381
935,667
935,372
935,353
936,1517
936,843
936,1805
936,350
936,1956
936,206
937,1637
937,669
937,1346
937,1748
937,1198
937,154
937,1311
937,620
937,483
938,294
938,484
938,1836
938,341
938,665
938,1337
938,744
938,1438
938,1974
938,500
938,1616
939,416
939,655
939,1138
939,1924
939,630
939,546
939,855
939,250
939,1001
939,1484
939,1320
940,448
940,330
940,1655
940,805
940,593
940,506
940,1929
940,40
940,1169
940,681
941,1182
941,1660
941,1951
941,1587
941,1020
941,1251
941,1465
942,369
942,1829
942,915
942,1236
943,5
943,382
943,1169
943,357
943,901
943,143
943,331
943,113
943,678
943,504
944,1555
944,1079
944,1865
944,1019
944,1472
944,230
944,438
944,1004
944,1449
944,1833
945,283
945,1186
945,1948
945,1143
945,1937
945,1873
945,1062
945,497
946,57
946,1663
946,1382
946,1541
946,1990
947,1624
947,746
947,813
947,1493
947,1619
948,1122
948,385
948,354
949,543
949,1558
949,1135
950,1062
950,1031
950,1036
950,1768
950,1165
950,897
950,715
950,1400
950,431
950,1419
951,1366
951,1053
951,731
951,378
951,484
951,1305
951,1095
951,807
952,1635
952,1715
952,1889
953,413
953,35
953,569
954,483
954,1889
954,794
954,1321
954,167
954,1668
954,1172
955,224
955,942
955,136
955,710
955,1710
955,1785
955,333
955,1953
956,46
956,1595
956,305
956,1316
957,1595
957,1898
957,1494
957,1928
957,1201
958,1359
958,49
958,189
958,620
958,407
958,978
958,567
958,1338
959,394
959,116
959,1253
959,1686
959,402
959,1867
959,10
959,1180
959,851
959,962
959,169
960,190
960,1246
960,1981
960,235
960,297
960,814
960,99
960,1296
960,309
960,1498
961,424
961,322
961,241
961,1775
962,839
962,955
962,1541
962,1352
962,285
962,109
962,235
962,1240
962,1579
962,1527
963,237
963,230
963,783
963,824
964,1870
964,370
964,85
964,247
964,1264
965,914
965,278
965,1480
966,1556
966,896
966,1909
966,509
966,405
966,1895
966,1275
966,1529
966,1494
966,438
966,75
967,883
967,778
967,690
967,426
967,1098
967,27
968,932
968,1332
968,1795
968,1362
968,1661
969,212
969,306
969,1565
969,1607
969,577
969,360
969,205
969,184
969,582
969,46
969,1617
970,1280
970,1074
970,287
970,1888
970,690
970,1760
970,17
970,1180
970,1361
971,307
971,1221
971,587
971,769
971,263
972,1434
972,1734
972,751
972,1981
972,716
972,1477
973,1659
973,1519
973,1507
973,1341
974,1465
974,1365
974,1165
974,1221
974,707
974,262
975,1686
975,34
975,1589
975,199
975,468
975,1984
975,929
975,242
975,290
975,564
976,1915
976,735
976,1125
976,668
976,1105
976,750
976,793
976,628
976,1561
977,434
977,1733
977,55
977,531
977,1928
978,52
978,288
978,986
978,1905
978,110
979,741
979,1257
979,331
979,981
980,1013
980,569
980,123
980,340
980,1226
980,1268
980,125
980,907
980,1472
980,1477
980,1974
981,872
981,1765
981,1209
981,45
981,844
981,467
981,266
981,259
981,1761
982,1331
982,1935
982,1845
982,219
982,701
982,654
982,534
982,1951
982,1769
982,324
982,1695
983,454
983,1436
983,1454
984,66
984,511
984,120
984,255
984,34
984,1261
984,743
985,1959
985,1016
985,1155
985,1872
985,1573
985,1310
985,924
985,754
985,866
986,1275
986,132
986,759
986,906
986,1208
986,1386
986,1594
987,583
987,870
987,1727
987,353
987,1936
987,504
987,514
987,982
988,280
988,1713
988,1659
988,514
989,5
989,226
989,90
989,1136
989,121
989,1575
989,242
989,1632
989,1604
990,79
990,424
990,54
990,1650
991,1134
991,470
991,205
991,920
991,816
991,565
991,1563
991,1931
991,184
992,867
992,1057
992,87
992,1114
992,26
993,1663
993,1488
993,1372
993,750
994,303
994,1213
994,62
994,1778
995,1995
995,701
995,1442
995,124
996,400
996,1041
996,86
996,836
997,504
997,110
997,946
997,1459
998,163
998,1984
998,97
998,1665
998,1782
998,589
998,739
998,1986
999,1007
999,614
999,408
999,1640
999,820
999,358
999,233
1000,50
1000,35
1000,1157
1000,891
1000,372
1000,714
1001,1385
1001,727
1001,915
1001,872
1001,1440
1001,879
1001,1220
1001,519
1001,1016
1001,60
1001,418
1002,11
1002,683
1002,407
1002,1374
1002,1645
1002,1786
1002,1591
1002,410
1002,1243
1002,824
1002,320
1003,1888
1003,520
1003,1716
1003,895
1003,1821
1003,806
1003,894
1003,1685
1003,304
1003,161
1004,1074
1004,492
1004,1701
1004,283
1005,38
1005,65
1005,117
1005,544
1005,825
1005,849
1005,871
1005,205
1005,636
1005,1976
1006,1546
1006,138
1006,1628
1007,915
1007,1205
1007,994
1008,254
1008,1871
1008,516
1008,76
1008,40
1008,1533
1008,1341
1008,537
1008,1199
1008,483
1009,139
1009,1680
1009,1464
1009,1152
1009,1550
1009,1433
1009,1757
1009,1448
1009,1292
1009,1426
1009,552
1010,645
1010,510
1010,1367
1011,648
1011,1606
1011,352
1011,86
1012,77
1012,1654
1012,1207
1012,609
1012,1324
1012,1700
1012,1224
1012,1682
1012,1017
1012,1903
1012,1868
1013,1009
1013,1308
1013,458
1013,1327
1013,133
1013,406
1013,948
1013,1208
1013,899
1013,1403
1013,246
1014,782
1014,1234
1014,1139
1014,1535
1014,599
1014,209
1014,841
1014,1859
1014,1956
1015,442
1015,993
1015,587
1015,1950
1015,100
1016,1169
1016,545
1016,508
1016,477
1016,1701
1016,356
1016,1560
1016,660
1016,894
1016,374
1017,1371
1017,1210
1017,1218
1017,592
1017,1193
1017,1164
1017,1867
1017,233
1017,1250
1017,913
1017,1652
1018,1457
1018,1684
1018,1865
1018,540
1019,1736
1019,1957
1019,1352
1019,285
1019,53
1019,438
1019,956
1019,104
1019,1055
1020,1729
1020,351
1020,216
1020,182
1020,841
1020,112
1020,1722
1020,324
1020,1353
1020,1362
1020,1350
1021,194
1021,1740
1021,1906
1021,1847
1021,1917
1021,1117
1021,1932
1022,481
1022,756
1022,1401
1022,1437
1023,1219
1023,1033
1023,1812
1023,1597
1023,1197
1023,918
1023,1844
1023,300
1023,1837
1023,229
1023,171
1024,1971
1024,45
1024,1496
1024,1712
1024,1100
1024,1031
1024,1281
1024,1203
1024,1975
1024,593
1025,62
1025,1669
1025,1680
1025,1743
1025,144
1025,1987
1025,1119
1025,1900
1025,817
1025,1831
1025,532
1026,283
1026,329
1026,1552
1026,246
1026,924
1026,1939
1026,1802
1026,1809
1026,729
1026,1068
1026,1050
1027,1169
1027,901
1027,1991
1027,1038
1027,765
1027,896
1028,1104
1028,353
1028,126
1029,531
1029,1106
1029,95
1030,655
1030,969
1030,1365
1030,191
1030,1697
1030,1725
1030,368
1030,1724
1030,386
1030,778
1031,613
1031,1219
1031,825
1031,187
1032,1913
1032,323
1032,1046
1032,1824
1033,1620
1033,338
1033,1228
1033,1373
1033,867
1033,1146
1033,1851
1034,948
1034,1487
1034,1540
1034,803
1034,1184
1035,1361
1035,1301
1035,102
1035,547
1035,88
1035,1205
1035,726
1035,469
1035,1461
1035,241
1036,1618
1036,1189
1036,867
1036,230
1037,90
1037,1012
1037,1842
1037,1130
1037,1315
1037,508
1037,362
1037,998
1037,581
1038,1143
1038,459
1038,682
1038,1480
1038,772
1038,725
1038,219
1038,1595
1038,1906
1038,942
1038,1189
1039,372
1039,599
1039,1310
1039,92
1039,1812
1039,1238
1039,1896
1039,863
1039,1437
1040,1710
1040,1248
1040,770
1040,785
1040,1119
1040,509
1040,1475
1041,52
1041,544
1041,927
1041,1047
1041,639
1041,310
1041,132
1041,909
1041,23
1042,692
1042,209
1042,790
1042,291
1042,327
1042,1911
1042,728
1042,1187
1042,1556
1042,497
1042,1690
1043,563
1043,1111
1043,1119
1043,256
1043,0
1043,1029
1043,1981
1043,1175
1043,1966
1044,544
1044,1094
1044,819
1044,1090
1044,1426
1044,1027
1045,1802
1045,892
1045,281
1046,982
1046,309
1046,1541
1046,1079
1046,911
1046,1232
1046,1179
1046,139
1046,870
1047,182
1047,614
1047,151
1047,439
1048,1201
1048,1835
1048,1549
1048,1484
1049,1354
1049,1547
1049,1228
1049,1310
1049,1668
1049,334
1049,1680
1049,1788
1050,221
1050,476
1050,436
1050,973
1050,1473
1050,834
1050,1831
1050,0
1050,699
1051,89
1051,1880
1051,521
1051,657
1051,1139
1051,1046
1052,680
1052,1596
1052,1699
1052,1434
1052,44
1052,1863
1052,339
1052,737
1052,1856
1053,1536
1053,618
1053,1014
1053,296
1053,536
1053,255
1053,1262
1054,651
1054,1331
1054,64
1054,1787
1054,395
1054,1427
1054,592
1054,560
1054,57
1055,823
1055,1730
1055,129
1055,962
1055,1547
1055,1516
1055,991
1055,1836
1055,1866
1056,1581
1056,1056
1056,259
1056,1433
1057,1173
1057,1542
1057,1119
1057,1291
1057,85
1057,1108
1057,1958
1057,1858
1057,1493
1057,5
1057,1774
1058,1706
1058,1128
1058,297
1058,198
1058,556
1058,163
1058,906
1058,554
1058,847
1058,1058
1059,1612
1059,463
1059,1719
1059,668
1060,1882
1060,807
1060,1283
1060,771
1060,1939
1061,864
1061,1262
1061,1358
1061,1102
1061,1264
1061,1648
1061,1874
1061,509
1061,1431
1061,1997
1061,1191
1062,901
1062,638
1062,1905
1062,1037
1062,780
1062,1161
1062,639
1062,1410
1062,1827
1062,1775
1062,184
1063,1204
1063,534
1063,642
1063,1645
1063,1351
1063,100
1063,226
1063,254
1064,1479
1064,1226
1064,1391
1064,369
1064,119
1065,739
1065,504
1065,1427
1065,1902
1065,781
1065,1820
1065,1422
1065,91
1065,719
1065,232
1066,160
1066,865
1066,1398
1066,1491
1066,126
1066,465
1066,1705
1066,1220
1066,1101
1066,1541
1067,1653
1067,808
1067,424
1067,862
1067,643
1067,509
1067,841
1067,1998
1067,1452
1067,1326
1067,257
1068,1186
1068,532
1068,671
1068,762
1068,1227
1068,114
1068,776
1068,994
1068,15
1068,100
1068,50
1069,1652
1069,278
1069,611
1069,1086
1069,1989
1069,1188
1069,512
1070,600
1070,1885
1070,770
1071,1608
1071,1849
1071,1516
1071,1764
1071,1140
1071,1256
1071,890
1072,840
1072,102
1072,669
1072,1616
1072,892
1072,536
1072,331
1072,29
1072,1679
1072,1618
1073,644
1073,867
1073,1771
1073,745
1073,1003
1073,1548
1073,907
1074,1827
1074,59
1074,1169
1074,922
1074,1602
1074,1951
1074,631
1074,1572
1074,653
1074,1975
1074,452
1075,1649
1075,1246
1075,59
1075,870
1075,267
1075,496
1075,1755
1075,1602
1075,756
1075,528
1075,1636
1076,1604
1076,267
1076,1749
1076,1297
1076,377
1076,1577
1076,857
1076,689
1076,1434
1077,222
1077,812
1077,1295
1078,468
1078,1895
1078,109
1078,18
1078,1422
1078,1908
1078,1382
1078,871
1079,242
1079,358
1079,311
1079,602
1079,370
1080,876
1080,1974
1080,1805
1080,979
1080,1421
1080,1344
1080,970
1080,636
1080,821
1080,275
1081,1255
1081,137
1081,799
1081,56
1081,212
1081,161
1081,362
1081,575
1082,189
1082,762
1082,1865
1082,1991
1083,1669
1083,1959
1083,514
1083,1092
1083,1632
1083,1058
1083,1309
1083,795
1083,122
1083,12
1083,1557
1084,30
1084,221
1084,971
1084,1205
1084,1057
1084,811
1084,985
1084,1456
1084,1012
1084,1144
1084,261
1085,354
1085,1183
1085,1219
1085,1807
1086,909
1086,1906
1086,1608
1086,1837
1086,27
1086,1642
1086,559
1086,913
1087,1623
1087,538
1087,1746
1087,336
1087,1307
1087,1662
1087,870
1087,155
1087,301
1088,1883
1088,337
1088,109
1088,417
1089,468
1089,1506
1089,1555
1089,1811
1089,980
1089,700
1089,466
1090,1426
1090,1205
1090,1494
1090,790
1090,1774
1090,1541
1090,1090
1090,98
1091,717
1091,1994
1091,1677
1091,1301
1091,345
1091,754
1091,542
1091,1941
1091,1052
1091,358
1091,634
1092,1375
1092,1141
1092,1422
1092,1538
1093,664
1093,1799
1093,518
1093,741
1093,1632
1093,1540
1093,1945
1093,549
1093,96
1093,64
1093,1384
1094,521
1094,625
1094,1336
1094,752
1094,584
1094,1335
1094,956
1094,693
1094,1515
1095,1731
1095,1802
1095,157
1095,228
1095,286
1095,1934
1096,1914
1096,1460
1096,916
1096,584
1096,1576
1097,1397
1097,1925
1097,1271
1097,1502
1097,1670
1097,173
1097,923
1097,897
1097,1845
1097,1584
1098,497
1098,1360
1098,601
1098,1321
1098,1313
1098,1389
1099,1002
1099,347
1099,62
1099,392
1099,1776
1100,1103
1100,777
1100,1403
1100,347
1100,1678
1100,149
1100,1838
1100,972
1100,724
1100,1462
1100,25
1101,124
1101,1640
1101,1734
1101,137
1101,1242
1101,1605
1101,792
1101,1970
1101,505
1101,1693
1101,85
1102,1463
1102,1301
1102,398
1102,67
1102,791
1102,1246
1102,1623
1102,470
1103,1030
1103,1699
1103,296
1103,546
1103,1278
1103,1830
1103,469
1103,677
1103,1736
1103,470
1103,1804
1104,73
1104,1756
1104,1885
1105,1054
1105,141
1105,1464
1105,1787
1106,971
1106,1034
1106,586
1106,1053
1106,1853
1106,137
1106,1725
1106,870
1106,707
1106,352
1107,520
1107,1877
1107,1372
1107,1956
1107,736
1107,535
1107,536
1108,1691
1108,1088
1108,430
1109,1800
1109,740
1109,1409
1109,135
1109,973
1109,1234
1109,1268
1109,445
1109,922
1109,1442
1109,1606
1110,31
1110,1314
1110,1405
1110,1333
1111,493
1111,1318
1111,1220
1111,252
1111,301
1111,1099
1111,934
1111,1966
1112,1353
1112,523
1112,1790
1112,1103
1112,1505
1112,790
1112,1646
1112,1274
1112,1163
1112,1186
1112,871
1113,1053
1113,1590
1113,317
1113,1812
1113,1816
1113,1565
1113,1414
1113,1226
1113,124
1113,626
1113,644
1114,1715
1114,981
1114,214
1114,561
1114,1719
1115,519
1115,771
1115,476
1115,74
1115,1659
1116,1531
1116,1973
1116,780
1116,1455
1116,517
1116,358
1116,548
1116,270
1116,1852
1116,417
1116,1703
1117,1213
1117,920
1117,333
1117,1067
1117,482
1117,487
1118,309
1118,1998
1118,230
1118,1323
1119,1023
1119,61
1119,802
1119,1884
1119,1673
1119,321
1119,1932
1119,1805
1119,1160
1119,430
1119,353
1120,1892
1120,101
1120,1457
1120,1183
1120,1140
1120,434
1120,343
1120,298
1120,248
1120,91
1120,1671
1121,379
1121,471
1121,359
1122,33
1122,129
1122,1416
1123,944
1123,888
1123,777
1123,234
1123,92
1123,1863
1123,61
1123,1040
1123,1722
1124,1883
1124,1642
1124,1385
1124,984
1124,1464
1124,791
1124,249
1124,22
1124,1121
1124,171
1124,1674
1125,763
1125,785
1125,1631
1125,190
1125,591
1125,126
1126,1838
1126,1132
1126,592
1126,1901
1126,653
1126,1330
1127,1207
1127,1045
1127,1546
1127,97
1128,565
1128,862
1128,1603
1128,1538
1128,1569
1128,1753
1128,1127
1128,1313
1128,283
1128,399
1129,836
1129,1774
1129,1205
1129,647
1129,1704
1129,1385
1129,1618
1130,7
1130,406
1130,1501
1131,936
1131,1710
1131,1539
1132,7
1132,757
1132,1673
1132,1670
1132,571
1133,1950
1133,1520
1133,1204
1133,776
1133,896
1133,1708
1133,152
1133,678
1134,892
1134,886
1134,1991
1135,864
1135,550
1135,188
1135,151
1135,26
1135,1853
1135,1325
1135,804
1135,1876
1136,1776
1136,177
1136,1451
1136,184
1136,1441
1136,1721
1136,1826
1137,577
1137,3
1137,1654
1137,915
1137,1109
1137,663
1138,1257
1138,1675
1138,1889
1138,1876
1138,1211
1138,550
1138,1581
1138,1266
1138,961
1139,1259
1139,30
1139,752
1139,1583
1139,1150
1139,1556
1139,398
1139,880
1139,859
1139,1122
1139,414
1140,288
1140,773
1140,1094
1140,1486
1140,1162
1140,1156
1140,1273
1140,829
1140,326
1140,795
1140,1242
1141,1081
1141,479
1141,1105
1142,1137
1142,1065
1142,1838
1142,1301
1142,1158
1142,242
1142,967
1142,1083
1142,1396
1142,1352
1142,1312
1143,745
1143,62
1143,759
1143,1644
1144,369
1144,743
1144,928
1144,1728
1144,158
1144,1166
1144,930
1144,1836
1144,772
1145,259
1145,45
1145,1931
1145,178
1145,271
1145,883
1146,930
1146,1739
1146,1973
1146,1292
1146,1069
1146,1182
1146,1144
1146,1701
1147,778
1147,30
1147,619
1147,161
1147,1133
1148,1558
1148,1932
1148,1837
1149,1913
1149,285
1149,1926
1149,149
1149,1605
1149,944
1149,739
1149,687
1150,1989
1150,1960
1150,241
1150,943
1150,996
1150,935
1150,595
1150,1446
1151,999
1151,607
1151,788
1151,1233
1151,378
1152,197
1152,1109
1152,1378
1152,1632
1153,296
1153,574
1153,188
1153,1246
1153,1459
1153,1212
1153,824
1153,1925
1153,282
1153,892
1153,545
1154,288
1154,1235
1154,1931
1154,977
1154,684
1155,920
1155,109
1155,1661
1155,1448
1156,1476
1156,1497
1156,750
1156,545
1156,1876
1156,270
1156,215
1157,709
1157,1394
1157,601
1157,763
1157,995
1157,1706
1157,1710
1157,92
1157,653
1157,891
1157,1596
1158,5
1158,1730
1158,1183
1158,289
1158,258
1159,1017
1159,1700
1159,0
1159,1454
1159,1176
1159,36
1159,1921
1159,1503
1160,1294
1160,817
1160,449
1160,1895
1161,839
1161,563
1161,1946
1161,108
1161,940
1161,351
1161,432
1161,1694
1162,1735
1162,1770
1162,962
1162,363
1162,1030
1162,333
1162,1883
1163,1817
1163,1476
1163,1813
1163,1612
1163,573
1163,10
1163,119
1163,182
1164,1335
1164,1936
1164,1868
1164,1672
1164,1058
1164,374
1164,329
1164,1410
1164,536
1164,1468
1164,926
1165,279
1165,859
1165,148
1165,797
1166,1892
1166,1907
1166,1627
1166,1581
1166,764
1166,12
1166,986
1166,134
1166,120
1166,1610
1166,719
1167,1313
1167,1429
1167,1542
1167,1943
1167,120
1167,187
1167,237
1167,1176
1167,761
1167,1996
1167,2
1168,1728
1168,949
1168,1814
1168,1653
1168,223
1169,645
1169,380
1169,875
1169,165
1170,1523
1170,742
1170,465
1171,109
1171,1681
1171,1166
1171,278
1171,408
1171,89
1171,67
1171,946
1171,145
1171,1658
1172,1393
1172,30
1172,9
1172,1959
1172,990
1172,525
1172,1855
1172,1434
1173,1796
1173,1032
1173,1175
1173,1608
1174,1456
1174,670
1174,1431
1174,600
1174,464
1174,1660
1174,1322
1174,288
1174,1633
1174,1162
1174,1068
1175,1214
1175,1137
1175,1173
1175,436
1175,1771
1175,1756
1175,844
1175,705
1175,269
1176,571
1176,1959
1176,967
1176,1568
1176,236
1176,846
1176,1712
1177,1964
1177,1278
1177,1624
1177,1476
1178,971
1178,414
1178,1648
1178,636
1178,1660
1179,436
1179,1846
1179,1578
1179,1485
1180,72
1180,528
1180,680
1180,92
1181,1586
1181,1149
1181,1359
1181,1250
1181,825
1181,454
1181,1402
1181,375
1182,1827
1182,607
1182,436
1182,1988
1182,1805
1182,1604
1182,1619
1182,1491
1182,737
1182,896
1183,1564
1183,1804
1183,1687
1183,495
1183,690
1183,1784
1183,1880
1183,310
1183,861
1183,1085
1183,123
1184,1117
1184,891
1184,79
1184,1526
1184,879
1184,917
1184,396
1185,448
1185,1469
1185,514
1185,1824
1185,613
1185,1906
1185,1109
1185,1030
1185,399
1185,1120
1185,621
1186,651
1186,1638
1186,466
1186,783
1186,1886
1187,831
1187,1873
1187,282
1187,1106
1187,97
1187,677
1187,684
1188,1671
1188,909
1188,1898
1188,566
1188,1443
1188,102
1188,805
1188,737
1188,919
1188,1269
1189,163
1189,745
1189,1967
1189,813
1189,326
1189,421
1189,1156
1189,374
1190,1216
1190,69
1190,1107
1191,1847
1191,1568
1191,664
1191,219
1191,87
1191,1010
1191,1288
1191,1433
1192,1364
1192,1228
1192,208
1193,204
1193,1947
1193,170
1193,205
1193,947
1193,1595
1194,194
1194,1230
1194,1406
1194,39
1194,291
1194,672
1194,1649
1194,604
1194,1442
1195,1396
1195,796
1195,110
1195,1406
1195,1439
1195,362
1195,344
1195,1298
1195,48
1195,831
1196,1882
1196,478
1196,645
1196,1674
1196,1883
1196,1909
1196,548
1196,1430
1197,1397
1197,362
1197,1
1197,1828
1198,373
1198,896
1198,1845
1198,642
1198,1607
1199,1785
1199,1970
1199,121
1199,21
1199,323
1199,1761
1199,855
1199,1555
1200,161
1200,654
1200,227
1201,1767
1201,1473
1201,1905
1201,374
1201,1856
1201,1799
1202,901
1202,1297
1202,1823
1202,1264
1202,695
1202,65
1202,897
1203,1957
1203,1709
1203,1008
1204,1442
1204,391
1204,1729
1204,264
1204,949
1204,1218
1204,1127
1204,101
1204,1906
1204,724
1205,1318
1205,57
1205,1870
1205,472
1205,1364
1205,1538
1205,1698
1205,134
1206,804
1206,589
1206,1960
1207,1986
1207,622
1207,1582
1207,1477
1207,24
1207,416
1208,6
1208,568
1208,713
1208,258
1209,1798
1209,439
1209,877
1210,1252
1210,1430
1210,1991
1210,1557
1210,582
1210,131
1210,147
1210,1111
1210,614
1210,1283
1210,1256
1211,1956
1211,453
1211,1339
1211,689
1212,1965
1212,1117
1212,735
1212,708
1212,1556
1213,1862
1213,765
1213,1404
1213,1161
1213,697
1213,300
1214,794
1214,144
1214,68
1214,121
1214,834
1214,1973
1214,997
1214,1166
1215,1319
1215,39
1215,814
1216,1931
1216,1871
1216,1861
1216,1688
1216,1121
1216,120
1216,150
1216,1119
1216,792
1217,977
1217,538
1217,90
1217,1593
1217,1424
1217,1833
1217,494
1217,980
1217,1025
1217,546
1218,1467
1218,1822
1218,1958
1218,446
1218,1356
1219,628
1219,1189
1219,1431
1219,1972
1219,767
1219,1765
1219,460
1220,804
1220,1005
1220,938
1221,684
1221,671
1221,16
1221,446
1221,329
1222,1696
1222,22
1222,149
1222,1010
1222,435
1222,777
1222,641
1222,522
1223,376
1223,585
1223,216
1223,940
1223,1100
1223,521
1223,1192
1223,125
1223,1285
1224,448
1224,1616
1224,453
1224,630
1224,677
1225,142
1225,31
1225,1509
1225,1612
1226,1317
1226,1833
1226,1827
1227,729
1227,500
1227,11
1228,1138
1228,1870
1228,847
1228,1045
1228,518
1228,497
1228,28
1228,310
1228,1815
1228,1849
1228,238
1229,804
1229,909
1229,450
1229,1627
1229,278
1229,1262
1229,1899
1229,13
1229,576
1230,1961
1230,1997
1230,1891
1230,1867
1230,934
1230,684
1230,1544
1230,1794
1231,1617
1231,1112
1231,923
1231,662
1231,1755
1231,1158
1231,1762
1231,381
1231,179
1231,350
1231,1215
1232,638
1232,343
1232,809
1232,95
1232,472
1232,1952
1232,1726
1232,492
1232,858
1233,1632
1233,17
1233,1811
1233,1421
1233,289
1234,724
1234,1066
1234,382
1234,159
1234,523
1234,946
1234,948
1234,1822
1235,2
1235,1858
1235,911
1235,234
1235,186
1236,1724
1236,331
1236,462
1236,1461
1236,1539
1236,1127
1236,12
1236,370
1237,1434
1237,1960
1237,344
1237,202
1237,1325
1237,1628
1237,1245
1237,1485
1237,1352
1238,722
1238,1857
1238,1864
1238,1074
1239,1069
1239,1173
1239,1863
1239,1001
1240,1405
1240,749
1240,1158
1241,217
1241,1582
1241,229
1241,1030
1241,894
1241,433
1241,1096
1241,760
1241,680
1242,167
1242,1495
1242,1205
1242,1803
1242,640
1242,1165
1242,1535
1242,949
1242,1413
1242,1992
1242,963
1243,781
1243,1138
1243,1058
1243,91
1244,1536
1244,1583
1244,695
1245,980
1245,1095
1245,1567
1245,1655
1245,1432
1245,1236
1246,137
1246,1121
1246,768
1246,1246
1246,1930
1246,316
1247,1841
1247,353
1247,1645
1247,1042
1247,565
1247,679
1247,1969
1247,1806
1247,636
1247,1774
1248,1052
1248,282
1248,344
1248,1479
1249,332
1249,2
1249,110
1249,363
1249,1128
1249,437
1249,1259
1249,603
1249,1099
1249,261
1250,277
1250,1356
1250,1936
1250,318
1250,121
1250,516
1251,570
1251,997
1251,1341
1251,432
1251,1497
1251,269
1251,1893
1252,1531
1252,224
1252,135
1252,863
1252,1994
1252,1952
1252,1959
1252,737
1252,1182
1252,1233
1252,1455
1253,1378
1253,259
1253,1506
1254,261
1254,73
1254,1298
1255,567
1255,1919
1255,1463
1256,448
1256,1745
1256,268
1256,267
1256,1468
1257,735
1257,1741
1257,1905
1257,260
1257,1424
1257,1793
1257,211
1257,499
1257,763
1257,1470
1258,1840
1258,1590
1258,1555
1259,191
1259,855
1259,687
1259,1815
1259,96
1259,833
1259,519
1259,810
1259,403
1259,5
1259,1397
1260,705
1260,1464
1260,1624
1261,1914
1261,1696
1261,901
1261,935
1261,941
1261,728
1262,1251
1262,1100
1262,459
1262,270
1263,1400
1263,46
1263,1334
1263,331
1264,851
1264,1398
1264,1809
1264,1664
1265,961
1265,611
1265,774
1265,1771
1266,1762
1266,1935
1266,325
1267,446
1267,244
1267,1933
1267,1608
1267,59
1267,539
1267,507
1267,1724
1267,1977
1267,1519
1267,1108
1268,136
1268,1269
1268,792
1268,802
1268,332
1268,308
1268,1162
1269,1922
1269,242
1269,859
1269,997
1269,28
1269,1026
1270,831
1270,1141
1270,1812
1270,754
1270,1984
1270,1722
1270,855
1270,1723
1271,943
1271,1953
1271,1542
1271,1796
1271,1824
1271,83
1271,784
1271,478
1271,1434
1272,172
1272,1168
1272,1048
1272,1646
1272,806
1273,123
1273,620
1273,1190
1273,587
1273,1594
1273,1562
1273,1604
1273,521
1274,903
1274,1976
1274,883
1275,1402
1275,627
1275,1238
1275,1577
1275,386
1275,1468
1276,704
1276,17
1276,619
1276,1325
1276,1238
1276,771
1276,342
1276,929
1276,388
1277,789
1277,275
1277,888
1277,1806
1277,1708
1278,605
1278,1983
1278,300
1278,523
1279,1362
1279,281
1279,1883
1279,1697
1279,1513
1279,703
1279,1926
1279,1340
1279,1136
1280,545
1280,1379
1280,309
1280,207
1280,1390
1280,1054
1280,1741
1280,1051
1281,1093
1281,1505
1281,1009
1282,1515
1282,1275
1282,1905
1282,834
1283,1483
1283,637
1283,1858
1283,1680
1283,1456
1283,173
1284,539
1284,451
1284,411
1284,1146
1284,693
1284,1648
1284,490
1284,1817
1284,274
1285,1939
1285,943
1285,1994
1285,1961
1285,382
1285,1820
1285,748
1286,746
1286,1088
1286,483
1287,533
1287,1944
1287,414
1287,1669
1287,71
1287,1656
1288,158
1288,161
1288,1446
1288,1708
1288,749
1288,1737
1289,1022
1289,830
1289,57
1289,765
1289,1472
1289,546
1289,757
1289,1768
1289,956
1289,1594
1289,1490
1290,1022
1290,677
1290,1630
1290,928
1290,822
1290,1201
1290,1458
1291,1478
1291,1581
1291,1930
1291,1846
1291,1876
1291,1301
1291,687
1292,738
1292,1980
1292,491
1292,894
1292,759
1292,1155
1293,804
1293,791
1293,1907
1293,1491
1293,1217
1293,1591
1293,1029
1294,882
1294,427
1294,1855
1294,574
1295,362
1295,702
1295,584
1295,757
1296,1428
1296,1860
1296,16
1296,1172
1296,680
1296,1895
1296,1717
1296,1918
1296,1266
1296,1878
1296,1924
1297,179
1297,1668
1297,699
1297,379
1297,1557
1297,817
1297,1220
1297,292
1297,661
1297,1610
1297,1925
1298,813
1298,618
1298,1729
1298,914
1298,372
1298,231
1298,1747
1298,1889
1298,490
1299,1781
1299,565
1299,279
1299,490
1299,753
1299,1591
1299,1469
1299,1205
1299,243
1299,544
1300,250
1300,1911
1300,1666
1300,585
1300,107
1300,1367
1300,1953
1300,542
1300,1332
1301,507
1301,1623
1301,1837
1301,322
1301,1927
1301,850
1302,616
1302,1590
1302,648
1302,1814
1303,1471
1303,1658
