actor_id,character_id
221,2196
221,2643
221,3
221,98
221,2363
221,2907
221,244
221,1106
221,476
222,1412
222,2286
222,2021
222,1613
222,1753
222,1762
222,2225
222,1114
222,3066
222,2392
222,3245
222,1541
222,2369
222,3016
222,2544
222,2739
222,970
222,1738
222,1896
222,1021
222,417
222,1089
222,2663
222,693
222,1470
222,3148
222,2690
223,460
223,2090
223,1770
223,1768
223,1578
223,41
223,1582
223,828
223,873
223,1191
223,1257
223,1161
223,2902
223,3091
223,2427
223,2441
223,3081
224,1553
224,1565
224,214
224,2320
224,1990
224,2148
224,11
224,1114
224,1156
224,1305
224,1461
224,1686
224,385
224,1555
224,2223
224,3185
224,694
224,2210
224,1063
224,1731
225,481
225,2777
225,955
225,1166
225,2231
225,923
225,2300
225,3015
225,903
225,548
225,1617
225,2546
225,76
225,1556
225,2602
225,1407
225,1644
226,2346
226,1527
226,455
226,996
226,784
226,2398
226,555
226,2668
226,415
226,816
226,2249
226,0
226,476
226,2663
226,2814
226,558
226,456
226,795
226,1411
226,1910
226,2263
226,325
226,2974
226,20
226,128
227,2214
227,846
227,1990
227,626
227,1864
227,2066
227,2573
227,2757
227,260
227,31
227,2069
227,1507
227,3076
227,1067
227,1745
227,2615
227,2710
227,3175
227,461
227,421
227,957
228,880
228,2841
228,1952
228,915
228,362
228,858
228,390
228,1253
228,2721
228,580
228,684
228,1345
228,2052
228,2277
228,903
228,65
228,1317
228,548
228,830
228,2012
228,2311
228,2798
228,3002
228,1784
228,2242
229,2284
229,2192
229,699
229,2248
229,1147
229,1258
229,1628
229,1944
229,1461
229,2730
229,2397
229,2804
229,336
229,429
229,2224
229,1464
229,2685
229,1571
229,2645
229,2588
229,2719
229,22
229,3192
230,1518
230,3149
230,8
230,160
230,1488
230,2663
230,156
230,276
230,787
230,1423
230,2697
230,603
230,873
230,1144
230,1211
230,2619
230,1198
230,2593
230,2675
230,1457
230,1539
230,2847
230,3096
231,922
231,3039
231,2614
231,374
231,1000
231,3043
231,646
231,1028
231,1194
231,1642
231,2065
231,340
231,2519
231,2937
231,73
231,2808
231,547
231,2418
231,1930
231,2875
232,1524
232,2982
232,1221
232,1355
232,1007
232,3174
232,37
232,1092
232,1051
232,2740
232,1
232,3022
232,3161
232,139
232,931
232,2714
232,2727
232,1508
232,1801
232,1859
232,2495
232,2889
233,793
233,506
233,648
233,701
233,1380
233,3003
233,1420
233,1567
233,2302
233,2451
233,2638
233,2727
233,32
233,3
233,2280
234,1463
234,1461
234,2214
234,2934
234,2250
234,295
234,719
234,2389
234,2857
234,1435
234,1536
234,1603
234,572
234,1184
234,2173
234,2550
234,3149
234,475
234,919
234,1478
235,1903
235,2745
235,252
235,272
235,24
235,57
235,2484
235,2731
235,2074
235,537
235,1522
235,865
235,1290
235,1976
235,809
235,1398
235,2376
235,2817
235,3199
235,55
235,520
235,977
235,1630
235,2788
235,1701
235,1738
236,899
236,645
236,1809
236,1824
236,3083
236,1121
236,1517
236,367
236,1745
236,1718
236,1070
236,1394
236,2730
236,1075
236,1627
236,1653
236,1788
236,2062
237,2613
237,153
237,1171
237,274
237,1767
237,1588
237,2232
237,139
237,365
237,1319
237,3100
237,2929
237,375
237,448
237,860
237,2584
237,1808
237,162
237,2130
237,3150
238,3096
238,948
238,1303
238,2273
238,2157
238,315
238,2705
238,2493
238,1794
238,1980
238,386
238,795
238,1576
238,48
238,3114
238,723
238,546
238,234
238,2836
238,3050
238,2742
239,187
239,2549
239,461
239,781
239,1024
239,2511
239,2354
239,635
239,2008
239,940
239,2850
239,563
239,987
240,2716
240,3049
240,64
240,319
240,2021
240,1240
240,1314
240,389
240,2099
240,1101
240,1849
240,2057
240,2829
240,3141
240,1359
240,2271
240,2658
240,460
240,678
240,1735
240,2090
240,2118
240,2460
240,3175
241,2378
241,998
241,1734
241,261
241,785
241,1644
241,3085
241,3231
241,577
241,3219
241,2944
241,887
241,727
241,1609
241,550
241,1770
241,1598
241,2896
241,2003
241,219
241,3064
241,1174
241,1921
241,2975
241,1298
242,2954
242,876
242,349
242,454
242,1129
242,1593
242,2420
242,997
242,2476
242,1011
242,2421
242,733
242,2148
242,129
242,2636
242,1206
242,1392
242,3209
242,2915
242,525
242,1798
242,573
242,2264
243,299
243,1678
243,2624
243,1149
243,2117
243,882
243,2306
243,102
243,196
243,1845
243,2263
243,398
243,634
243,2244
243,987
243,1739
243,1770
244,1490
244,339
244,2873
244,2404
244,2548
244,2010
244,161
244,640
244,2926
244,2700
244,720
244,2603
244,1398
244,1799
244,2600
244,3142
245,1360
245,3086
245,2758
245,1646
245,1848
245,616
245,791
245,523
245,1677
245,453
245,1286
245,133
245,661
245,1140
245,2724
245,2954
245,3032
246,376
246,587
246,2516
246,617
246,731
246,2666
246,2544
246,32
246,1098
246,918
246,2742
246,882
246,2617
246,1134
246,2908
246,2322
246,2415
246,292
246,333
246,1891
246,3163
247,63
247,279
247,2843
247,3093
247,2592
247,2966
247,1508
247,1321
247,2885
247,457
247,728
247,1536
247,2942
247,88
247,92
247,2358
247,2441
247,2764
247,1220
247,1691
247,1565
247,2092
247,3170
247,488
247,593
247,1191
247,2292
248,1214
248,1220
248,2672
248,1436
248,3217
248,1442
248,2622
248,655
248,2408
248,2809
248,734
248,2602
248,269
248,555
248,2825
248,869
248,263
248,1335
248,2456
248,2665
248,3206
249,614
249,2505
249,3096
249,1469
249,2770
249,2948
249,113
249,749
249,3024
249,2604
249,993
249,2330
249,34
249,564
249,1425
249,1724
249,1874
249,1772
249,2690
249,2303
249,2781
250,1227
250,1992
250,2126
250,111
250,2631
250,1201
250,3208
250,2634
250,3225
250,194
250,624
250,2026
250,3155
250,366
250,612
250,1015
250,3037
250,1361
250,1912
250,574
250,2973
250,617
250,1295
250,3178
251,371
251,1014
251,1948
251,192
251,1005
251,1455
251,1275
251,1234
251,1761
251,3176
251,2342
251,2966
251,401
251,1248
251,1896
251,2117
251,2799
252,538
252,469
252,1259
252,727
252,1503
252,2223
252,1369
252,1635
252,1629
252,2718
252,794
252,1817
252,555
252,1148
252,1615
252,1367
252,711
252,2535
252,928
252,505
252,2319
252,1364
252,2152
252,2346
252,392
252,849
253,1381
253,2814
253,2138
253,2414
253,586
253,3216
253,194
253,1949
253,2074
253,3031
253,968
253,2315
253,3020
253,875
253,209
253,660
254,2379
254,345
254,573
254,2000
254,2356
254,577
254,998
254,2634
254,2667
254,3241
254,1259
254,3046
254,2770
254,1814
254,1876
254,1148
254,2042
254,2972
254,2376
254,3147
255,228
255,407
255,420
255,1456
255,915
255,2850
255,3097
255,1036
255,1167
255,1655
255,3113
255,1157
255,2228
255,2460
255,238
255,2892
255,758
255,768
255,888
255,610
255,1179
255,2022
255,2941
255,3199
256,1536
256,854
256,2270
256,2873
256,1057
256,765
256,1675
256,2188
256,3124
256,126
256,2848
256,3156
256,165
256,1303
256,1469
256,998
256,1562
256,1203
257,1453
257,1990
257,1034
257,38
257,2376
257,563
257,2351
257,2392
257,2530
257,2701
257,1080
257,1817
257,676
257,970
257,1261
257,627
257,2617
257,1573
257,2467
257,2619
258,314
258,3099
258,639
258,1000
258,3249
258,1697
258,2035
258,1314
258,2326
258,3207
258,987
258,421
258,556
258,933
258,768
258,938
258,1419
258,2205
258,171
258,249
258,1108
258,1878
258,2025
258,799
258,949
258,2506
258,2825
259,394
259,939
259,1611
259,2333
259,1424
259,78
259,1742
259,1047
259,3023
259,830
259,1908
259,1991
259,818
259,2494
259,2621
259,604
259,1925
259,2804
259,501
259,924
259,1336
259,1454
259,1760
259,1863
260,1003
260,3051
260,183
260,214
260,381
260,2353
260,232
260,778
260,2264
260,3074
260,2491
260,3122
260,1412
260,443
260,2923
260,1138
260,997
260,2030
260,2154
260,2889
260,293
260,2479
260,2733
260,587
261,2190
261,1166
261,2303
261,2335
261,2790
261,1697
261,2256
261,1890
261,402
261,2341
261,231
261,80
261,751
261,903
261,1075
261,3039
261,581
261,2401
261,1190
261,2706
261,2242
261,350
261,893
261,996
261,1750
261,2117
262,2464
262,719
262,3185
262,37
262,1470
262,343
262,2749
262,3248
262,14
262,1766
262,2791
262,1331
262,339
262,760
262,922
262,986
262,535
262,1458
262,2078
262,630
262,3082
262,191
263,844
263,2123
263,1366
263,1840
263,2745
263,3160
263,328
263,928
263,1159
263,1954
263,2684
263,2979
263,616
263,1410
263,547
263,2097
263,2318
263,958
263,2478
263,2822
263,618
263,944
263,2039
263,337
263,743
263,51
263,294
263,816
263,1770
263,707
263,1337
263,556
263,1467
263,2095
263,2775
264,2009
264,2823
264,21
264,579
264,904
264,1428
264,1584
264,2221
264,2191
264,557
264,965
264,1991
264,2134
264,2985
264,3007
264,2507
265,2260
265,2241
265,1185
265,1193
265,2911
265,3226
265,2580
265,1412
265,926
265,2444
265,604
265,1723
265,2929
265,725
265,1487
265,2877
265,1889
265,2472
265,1295
265,740
265,2477
265,2720
266,2525
266,2607
266,2847
266,401
266,320
266,2350
266,2948
266,2262
266,809
266,1008
266,1812
266,2911
266,1817
266,1343
266,2997
266,978
266,2370
266,1129
266,1435
266,1450
266,2513
266,3120
267,1343
267,680
267,1104
267,1110
267,2342
267,1920
267,1898
267,3203
267,1602
267,1954
267,2193
267,1782
267,2791
267,273
267,2936
267,590
267,2411
267,2905
267,245
267,3158
267,897
267,1675
267,2945
267,1141
267,1676
267,282
267,1277
267,1672
268,3185
268,2343
268,2882
268,391
268,632
268,2323
268,735
268,1785
268,2185
268,396
268,535
268,3078
268,309
268,2483
268,963
269,158
269,754
269,1819
269,2315
269,1012
269,1882
269,1939
269,459
269,1070
269,1893
269,3222
269,2043
269,2118
269,2566
269,2610
269,2627
269,657
269,2395
269,1051
269,1144
269,1388
269,2074
269,726
269,1445
269,42
269,3160
270,99
270,591
270,1413
270,1679
270,2381
270,3054
270,3202
270,855
270,1396
270,1805
270,2431
270,777
270,1875
270,2004
270,2189
270,162
270,1765
270,2901
270,2595
270,575
270,764
270,2167
271,1324
271,1714
271,2765
271,1475
271,1724
271,1610
271,243
271,4
271,1018
271,2017
271,2056
271,156
271,2023
271,2223
271,2898
271,557
271,605
271,40
271,2051
271,2511
271,3005
271,1199
271,2093
271,417
271,558
272,549
272,2112
272,154
272,1042
272,1483
272,1698
272,850
272,1475
272,1672
272,278
272,657
272,3088
272,565
272,1275
272,2448
272,784
272,3073
272,2200
272,2486
272,817
272,2655
273,599
273,924
273,1556
273,173
273,788
273,1679
273,2297
273,2732
273,1171
273,3017
273,9
273,1010
273,1913
273,2737
273,200
273,1542
273,3000
273,3
273,1448
273,2691
274,1299
274,2094
274,2212
274,2509
274,1522
274,1713
274,1930
274,2764
274,2411
274,2866
274,999
274,2965
274,551
274,2622
274,2172
274,2871
274,214
274,792
274,1014
274,1818
274,3080
274,836
274,1609
274,2062
274,1947
274,2393
274,2474
275,2205
275,2492
275,1746
275,1733
275,1131
275,2473
275,178
275,1439
275,1577
275,215
275,2568
275,2727
275,683
275,1500
275,2814
275,550
275,720
275,188
275,415
275,513
275,1465
275,1844
275,630
275,2631
275,3227
275,2413
275,1809
276,795
276,2618
276,147
276,923
276,2140
276,499
276,1256
276,1381
276,2049
276,2535
276,1196
276,1394
276,1563
276,2883
276,1222
276,3082
277,2521
277,40
277,2307
277,1463
277,1575
277,527
277,1450
277,1801
277,150
277,328
277,1737
277,2111
277,2855
277,905
277,568
277,748
277,1078
277,2810
277,3075
277,2137
277,2479
277,309
277,1019
277,1813
277,2129
277,14
278,3219
278,1305
278,1448
278,1841
278,3171
278,284
278,1052
278,1788
278,2168
278,3031
278,1633
278,2197
278,2850
278,1856
278,2889
278,1010
278,262
278,1768
278,1924
278,966
278,1130
278,1237
278,525
278,1096
278,1931
278,2745
278,3035
278,1482
279,2358
279,1746
279,2617
279,60
279,181
279,826
279,1245
279,1827
279,1709
279,2596
279,169
279,716
279,3127
279,1961
279,141
279,2287
279,1593
279,1755
279,118
279,1183
279,1371
279,3137
279,2259
279,2705
279,2953
280,1393
280,1642
280,2606
280,3119
280,450
280,1031
280,2694
280,2751
280,389
280,982
280,1605
280,2306
280,1122
280,2482
280,737
280,233
280,2085
280,2801
280,2148
280,2463
281,1415
281,117
281,863
281,2483
281,1329
281,2562
281,43
281,300
281,1922
281,2345
281,2442
281,3038
281,238
281,934
281,2002
281,1015
281,3220
281,195
282,2215
282,1656
282,1900
282,2296
282,2166
282,2187
282,576
282,1405
282,2958
282,799
282,911
282,2019
282,708
282,1003
282,509
282,1920
282,919
282,1290
282,1052
282,254
282,481
282,633
283,65
283,1900
283,2461
283,3134
283,166
283,553
283,726
283,1489
283,952
283,1038
283,1391
283,148
283,2851
283,251
283,1017
283,2783
283,1768
283,500
283,790
283,953
284,2812
284,2077
284,578
284,3247
284,228
284,1490
284,1863
284,597
284,708
284,2334
284,452
284,62
284,1913
284,994
284,2818
284,2213
285,1095
285,151
285,101
285,303
285,2239
285,267
285,665
285,1636
285,902
285,2176
285,2229
285,62
285,1545
285,610
285,1647
285,2038
285,203
285,470
285,1856
285,1135
285,173
285,1450
285,1604
285,1666
285,2267
285,3003
285,1717
286,2624
286,2944
286,2942
286,1851
286,2597
286,1254
286,1113
286,1478
286,73
286,2192
286,2778
286,522
286,1656
286,2538
286,210
286,265
286,305
286,1035
286,2543
286,765
286,1827
286,1882
286,2125
286,2391
286,469
286,1103
286,1004
286,550
286,1642
286,1659
286,2396
287,1691
287,514
287,711
287,1368
287,1064
287,2962
287,319
287,3117
287,2184
287,1021
287,1326
287,2124
287,1640
287,2979
287,490
287,40
287,686
287,712
287,2306
287,3240
287,713
287,2318
287,2364
287,2701
287,879
287,1276
287,3019
288,3124
288,1528
288,376
288,1571
288,1667
288,1805
288,137
288,582
288,2191
288,1705
288,2838
288,2983
288,323
288,553
288,1349
288,1134
288,1651
288,609
288,3084
288,417
288,1600
288,1974
288,2741
288,100
288,365
288,2934
288,3214
288,2329
288,1395
288,1548
289,2342
289,903
289,1047
289,1144
289,2028
289,2127
289,2429
289,1694
289,2198
289,52
289,1145
289,2138
289,2789
289,1955
289,1342
289,2286
289,2501
289,384
289,526
289,1406
289,1648
289,1127
289,2099
289,2701
289,3045
290,2701
290,2388
290,1114
290,1117
290,1270
290,546
290,354
290,2665
290,2889
290,450
290,1018
290,2657
290,24
290,711
290,2972
290,1498
290,2009
290,2490
290,2155
290,674
290,1622
290,1853
290,1064
290,571
290,792
290,2661
291,2749
291,762
291,2472
291,46
291,836
291,1951
291,1847
291,2479
291,2539
291,1623
291,568
291,1141
291,1314
291,2532
291,3208
291,112
291,1002
291,322
291,3072
291,1544
291,2756
291,3017
292,2332
292,2601
292,1582
292,3227
292,1885
292,2930
292,338
292,928
292,2182
292,3057
292,629
292,766
292,2656
292,2525
292,2403
292,2938
292,226
292,2570
292,2781
292,3149
292,2979
293,1091
293,2257
293,1451
293,834
293,1534
293,1932
293,1995
293,2435
293,2187
293,682
293,1129
293,335
293,501
293,624
293,1260
293,1171
293,1235
293,2205
294,967
294,760
294,2581
294,2783
294,99
294,2859
294,257
294,1666
294,2083
294,2432
294,504
294,998
294,2461
294,2845
294,2112
294,914
294,2596
294,1197
294,1846
294,376
294,1764
294,2268
294,2489
294,362
294,2469
294,3172
294,2206
295,2198
295,231
295,1499
295,3215
295,371
295,1742
295,1760
295,1886
295,2297
295,2296
295,3235
295,109
295,592
295,883
295,1479
295,1535
295,1897
295,1363
295,15
295,3212
295,577
295,2881
295,1914
295,426
295,2956
295,2698
296,121
296,917
296,1318
296,1664
296,3095
296,585
296,1874
296,2214
296,2606
296,622
296,943
296,1199
296,2994
296,2973
296,243
296,1628
296,2058
296,2133
296,1617
297,2399
297,258
297,961
297,2885
297,2779
297,1253
297,2571
297,1915
297,2644
297,733
297,2261
297,220
297,3088
297,613
297,723
297,2803
298,1450
298,766
298,89
298,241
298,689
298,1245
298,1504
298,2509
298,1437
298,2381
298,277
298,378
298,451
298,611
298,2442
298,393
298,857
298,1851
298,2581
298,3141
298,1923
298,3161
298,2706
298,2790
298,3213
299,723
299,182
299,336
299,3238
299,688
299,1502
299,2368
299,579
299,162
299,1452
299,682
299,1459
300,3024
300,2565
300,2491
300,696
300,2064
300,2475
300,2430
300,292
300,673
300,885
300,998
300,1120
300,1350
300,2429
300,60
300,847
300,1437
300,2812
300,1213
300,1323
300,3149
300,115
300,1607
300,580
300,1952
300,1183
300,1488
301,150
301,1502
301,2480
301,1190
301,1365
301,2949
301,765
301,2176
301,3176
301,965
301,2258
301,59
301,278
301,635
301,1553
301,2092
301,294
301,1566
301,2270
301,3153
301,33
301,2488
301,1372
301,2689
302,1829
302,2106
302,2244
302,102
302,991
302,1082
302,1859
302,1913
302,2708
302,1402
302,2846
302,1071
302,1625
302,773
302,2081
302,163
302,2776
302,1670
302,2447
302,737
302,1193
302,1041
303,2920
303,2911
303,846
303,1061
303,482
303,2798
303,46
303,277
303,2036
303,2169
303,337
303,434
303,3003
303,2229
303,2064
303,2796
303,420
303,69
304,1375
304,997
304,546
304,2947
304,2315
304,2859
304,825
304,3025
304,2676
304,991
304,1048
304,1442
304,3145
304,2252
304,2984
304,3028
304,739
304,2694
304,1897
304,1947
304,2133
304,2241
304,641
304,1817
304,135
304,1988
304,2713
304,40
305,728
305,999
305,1950
305,2532
305,223
305,946
305,1788
305,2195
305,479
305,1521
305,1728
305,1840
305,2060
305,796
305,2202
305,3003
305,497
305,3110
305,821
305,917
305,2790
305,2898
305,791
305,1358
305,2339
305,2371
305,2816
305,926
305,2233
305,1767
305,1171
305,3025
306,3211
306,2387
306,3077
306,3225
306,308
306,3030
306,372
306,1248
306,2280
306,1840
306,1087
306,1929
306,2698
306,2875
306,3174
306,157
306,309
306,820
306,2579
306,2114
306,135
306,230
306,1010
306,1819
306,2127
306,2009
307,2051
307,2818
307,902
307,1954
307,2895
307,330
307,2144
307,165
307,196
307,2094
307,801
307,1903
307,3145
307,2274
307,813
307,3153
307,1304
307,2265
307,3105
307,31
308,2314
308,2334
308,1875
308,1447
308,1915
308,2408
308,2802
308,2395
308,3133
308,92
308,1689
308,1244
308,2323
308,567
308,2064
308,1639
308,2632
308,628
308,2843
308,647
308,2515
309,2023
309,250
309,870
309,1424
309,2487
309,341
309,462
309,1757
309,20
309,2381
309,665
309,1481
309,860
309,2491
309,1536
309,867
309,2704
309,349
309,389
309,920
309,1281
309,1765
309,108
309,1553
310,240
310,2626
310,970
310,1917
310,404
310,826
310,1867
310,2150
310,467
310,517
310,1791
310,1276
310,2304
310,2695
310,199
310,1036
310,1266
310,1197
310,1842
310,1420
310,2368
310,976
310,126
310,1293
310,400
310,2
310,2308
311,2181
311,2936
311,444
311,912
311,1128
311,2179
311,893
311,1016
311,1392
311,1740
311,2206
311,567
311,378
311,2697
311,102
311,2651
311,1724
311,1777
311,1988
311,2327
312,1060
312,550
312,577
312,2735
312,2892
312,735
312,2400
312,537
312,2510
312,2908
312,3029
312,122
312,3009
312,1243
312,747
313,1790
313,3114
313,15
313,851
313,1328
313,143
313,176
313,1088
313,2147
313,488
313,2775
313,1077
313,1737
313,2079
313,507
313,2989
313,1838
313,925
313,2080
313,2090
313,1447
313,1842
313,2290
313,2965
314,751
314,1759
314,448
314,526
314,2782
314,84
314,1395
314,2164
314,2353
314,553
314,487
314,1071
314,1917
314,2388
314,3236
314,142
314,1101
314,2006
314,2547
315,2686
315,3027
315,881
315,1744
315,2293
315,2905
315,2779
315,2900
315,284
315,478
315,3166
315,608
315,2007
315,2067
315,2111
315,3127
315,1942
315,2782
315,808
315,2640
315,1086
315,1884
315,2360
315,209
315,2059
315,2362
315,254
315,1374
315,2188
315,2475
315,2586
315,2688
316,2272
316,674
316,38
316,2280
316,2772
316,989
316,1763
316,2402
316,1168
316,470
316,2208
316,2741
316,72
316,3055
316,520
316,1128
316,1806
316,1165
316,1607
316,1968
316,2538
316,2764
316,2286
316,76
316,847
316,1665
316,1855
316,1951
317,1531
317,2299
317,992
317,2024
317,2439
317,1392
317,158
317,351
317,940
317,2921
317,1320
317,1629
317,2430
317,1591
317,333
317,1047
317,2853
318,2370
318,225
318,820
318,1207
318,2312
318,293
318,2531
318,2739
318,2385
318,343
318,2291
318,2932
318,315
318,1228
318,2989
318,276
318,1279
318,3160
318,3096
318,945
318,57
318,833
318,1956
318,294
318,984
319,2491
319,405
319,2193
319,830
319,120
319,273
319,776
319,1002
319,1489
319,1303
319,2723
319,1030
319,1624
319,2488
319,591
319,1388
319,467
319,1692
319,2045
319,1402
319,1665
319,2538
319,2807
319,3168
320,1425
320,1888
320,536
320,2679
320,2676
320,3063
320,2293
320,876
320,2557
320,2734
320,990
320,1882
320,1370
320,2267
320,1896
320,2122
320,2616
320,32
320,301
320,336
320,378
320,2692
320,56
320,1134
320,2566
320,1133
320,2864
321,2359
321,2305
321,1426
321,512
321,728
321,1087
321,1522
321,1901
321,626
321,2636
321,451
321,1386
321,1916
321,823
321,1117
321,2277
321,515
321,2555
321,720
321,1343
321,1807
321,842
321,1226
321,2113
321,322
321,2192
322,775
322,221
322,1787
322,263
322,2636
322,6
322,103
322,2976
322,3084
322,2929
322,2057
322,2890
322,1202
322,32
322,753
322,3025
322,2197
322,2908
322,251
322,544
322,1723
322,2468
322,1392
322,460
322,1127
323,961
323,2384
323,761
323,1981
323,2019
323,627
323,1457
323,606
323,2403
323,303
323,765
323,174
323,2635
323,301
323,1114
323,2430
323,576
323,3146
323,2692
324,1560
324,1695
324,2089
324,2732
324,1936
324,1521
324,2039
324,406
324,678
324,2837
324,3092
324,3021
324,860
324,2255
324,1025
324,1371
324,2154
324,920
324,1647
324,740
324,1298
324,3145
324,323
324,2277
324,172
324,1244
325,164
325,2096
325,1720
325,1661
325,1405
325,1749
325,2395
325,2927
325,1352
325,2231
325,2241
325,803
325,689
325,1247
325,2407
325,944
325,183
325,1593
325,2037
325,2507
325,2823
325,3119
325,1032
326,1398
326,1424
326,896
326,1907
326,2794
326,1579
326,1922
326,1727
326,2216
326,2363
326,737
326,1698
326,3105
326,1238
326,2052
326,1220
326,2081
326,1763
326,2097
326,847
326,2689
326,60
326,153
326,822
326,2181
326,2475
326,155
326,2144
327,3030
327,1836
327,835
327,445
327,1358
327,2207
327,3077
327,3235
327,610
327,1027
327,1830
327,759
327,1929
327,554
327,2997
327,650
327,1069
327,1678
327,71
327,1545
327,2626
327,979
327,248
327,544
327,3121
327,81
327,1843
328,879
328,1586
328,415
328,1549
328,1831
328,249
328,1256
328,2589
328,2727
328,453
328,3095
328,2256
328,2775
328,2934
328,1962
328,1910
328,2815
328,2846
329,2014
329,2622
329,732
329,1737
329,2117
329,3177
329,618
329,2460
329,2785
329,2841
329,629
329,866
329,353
329,549
329,1189
329,1334
329,1561
329,2802
329,2982
329,1076
329,1301
329,1527
330,1134
330,670
330,118
330,2890
330,2651
330,152
330,1395
330,2664
330,2222
330,3196
330,455
330,1203
330,3178
330,2361
330,2694
331,135
331,607
331,1199
331,144
331,381
331,1067
331,2222
331,2383
331,165
331,657
331,989
331,2834
331,3213
331,1841
331,1573
331,34
331,1803
331,2069
331,1127
331,2199
331,1238
331,319
331,873
331,1114
331,314
331,2053
331,2730
332,1306
332,858
332,1246
332,2593
332,2306
332,2413
332,1237
332,2628
332,3192
332,664
332,826
332,589
332,1816
332,653
332,2829
332,96
332,1887
332,3020
332,1803
332,1871
332,2703
332,1350
333,3206
333,73
333,3116
333,218
333,1418
333,1720
333,596
333,1344
333,1685
333,2335
333,884
333,3199
333,361
334,2167
334,554
334,423
334,2690
334,783
334,2655
334,884
334,164
334,365
334,596
334,2328
334,2495
334,3198
334,1105
334,1927
334,2423
334,1450
334,2002
334,2988
334,498
334,603
334,1847
334,1225
334,2887
334,3048
334,2958
334,1774
334,821
334,1403
334,1603
334,3071
334,505
334,580
334,653
334,786
334,2300
334,2824
334,3054
335,2595
335,1195
335,2698
335,681
335,900
335,1273
335,2403
335,1655
335,2606
335,1924
335,2402
335,1182
335,1640
335,2197
335,952
335,2784
335,2861
335,1116
335,501
335,548
335,1031
335,1246
335,2912
335,1408
335,116
336,122
336,102
336,1715
336,2537
336,2978
336,1194
336,2769
336,2974
336,2761
336,588
336,294
336,3047
336,1622
336,3068
336,411
337,893
337,1874
337,1880
337,3048
337,1197
337,3050
337,1448
337,908
337,1281
337,1353
337,2237
337,67
337,1027
337,3096
337,488
337,757
337,1006
337,1210
337,546
337,2764
337,2892
337,494
337,1003
337,9
338,503
338,2769
338,936
338,28
338,770
338,381
338,1691
338,1992
338,1084
338,323
338,1854
338,2326
338,2560
338,322
338,1827
338,2511
338,226
338,1306
338,359
338,1333
338,2566
339,424
339,713
339,908
339,2555
339,3139
339,746
339,933
339,2251
339,2539
339,2924
339,2950
339,3196
339,1489
339,1607
339,2140
339,2418
339,2533
339,2795
339,1888
339,1059
339,2400
339,3192
339,1491
339,1503
339,2155
339,2817
340,1102
340,1768
340,390
340,3106
340,51
340,1189
340,1066
340,1510
340,1423
340,1843
340,2420
340,468
340,2645
340,1168
340,2263
340,271
340,892
340,3092
340,826
340,1282
340,1546
340,1916
340,2270
340,1666
340,2466
340,277
340,353
340,1427
340,1929
341,682
341,812
341,548
341,638
341,101
341,488
341,1312
341,2138
341,1990
341,1243
341,1241
341,1855
341,3164
341,1011
341,1342
341,2561
341,2128
341,1851
342,650
342,1687
342,2465
342,1865
342,1817
342,224
342,947
342,1256
342,1479
342,417
342,1088
342,2901
342,2789
342,941
342,2514
342,2844
342,3077
342,148
342,1934
343,2945
343,2994
343,3132
343,3231
343,1438
343,2196
343,3161
343,1527
343,2613
343,3243
343,343
343,397
343,1230
343,2345
343,1899
343,165
343,2666
343,2758
343,361
343,540
343,2719
343,1751
343,1907
343,1167
343,1962
343,2228
344,2776
344,480
344,1414
344,1962
344,2226
344,2293
344,638
344,2037
344,180
344,369
344,2248
344,2960
344,1847
344,2926
344,383
344,1443
344,2857
344,89
344,13
344,1947
344,1550
344,2366
344,665
345,500
345,989
345,518
345,2682
345,1221
345,3015
345,163
345,357
345,2179
345,324
345,740
345,2024
345,1084
345,2241
345,2603
345,120
345,2063
345,2285
345,2563
345,1855
345,1870
345,2546
346,1411
346,3224
346,2503
346,1185
346,1426
346,2799
346,2323
346,553
346,197
346,1718
346,2889
346,268
346,1420
346,2824
346,991
346,2354
346,2289
346,2698
346,1793
346,2659
347,3196
347,1276
347,1282
347,1789
347,3126
347,198
347,1794
347,33
347,1498
347,2218
347,3214
347,1243
347,120
347,129
347,304
347,593
347,1405
347,2297
347,780
347,2537
347,2858
347,2928
347,2533
347,3108
348,1585
348,1750
348,1961
348,2712
348,1112
348,1280
348,116
348,209
348,1592
348,14
348,628
348,906
348,1985
348,178
348,66
348,1733
348,1860
348,1702
348,2004
348,134
348,1224
348,2276
348,2625
348,177
348,770
348,1928
349,3184
349,1372
349,2033
349,2232
349,812
349,1058
349,1301
349,1951
349,2468
349,2901
349,2900
349,412
349,578
349,2127
349,1402
349,58
349,155
349,286
349,1884
349,2270
349,2647
349,1586
349,2165
349,2943
349,3157
349,3228
349,2413
349,2714
349,3006
350,2581
350,2643
350,2781
350,83
350,2179
350,3246
350,897
350,1103
350,2305
350,1827
350,475
350,1562
350,2522
350,365
350,3128
350,2440
350,2724
350,63
351,411
351,588
351,2729
351,2992
351,676
351,1712
351,1833
351,3102
351,136
351,633
351,784
351,2738
351,1637
351,375
351,486
351,3127
351,3011
351,1028
351,2057
351,3246
351,214
351,1551
351,3182
351,55
351,2843
352,996
352,3136
352,336
352,595
352,1331
352,148
352,187
352,1697
352,1452
352,2242
352,1747
352,2835
352,2946
352,1109
352,1273
352,2076
352,1643
353,580
353,2161
353,79
353,439
353,740
353,1425
353,2286
353,356
353,1770
353,2835
353,1940
353,2385
353,7
353,937
353,1915
353,1169
353,2762
353,2944
353,2980
353,1365
353,88
